VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-11-01 19:20:10.935,10952,11056,13564,9351,20090,18491,13223,14198,319,79,8,1078230
2022-11-01 19:20:25.335,10783,11012,13690,9763,20305,18498,12977,14911,306,70,14,1089477
2022-11-01 19:20:39.735,10924,10901,13430,9239,19552,18380,13569,14862,334,94,17,1078882
2022-11-01 19:20:54.135,11212,11090,13681,9504,20325,19295,13407,15097,319,82,6,1089371
2022-11-01 19:21:08.535,10962,10895,14053,9524,20084,19040,13956,15142,339,91,12,1097405
2022-11-01 19:21:22.935,10682,11354,13330,9745,19777,19068,13461,14687,365,102,22,1069300
2022-11-01 19:21:37.335,10686,11125,13055,9554,19929,18245,13656,14992,329,81,11,1076378
2022-11-01 19:21:51.735,10700,11263,13747,9437,19427,18948,13604,15040,342,91,10,1086667
2022-11-01 19:22:06.135,10535,10517,13157,9208,19270,18336,13392,14458,336,68,10,1060682
2022-11-01 19:22:20.535,10765,10651,12717,9384,18841,17961,13500,15076,311,78,10,1079660
2022-11-01 19:22:34.935,10609,11035,13764,9508,19373,18204,13752,15342,322,91,14,1081393
2022-11-01 19:22:49.335,10037,10559,12998,9306,19271,18281,13215,14208,302,70,9,1068360
2022-11-01 19:23:03.735,10795,11298,13586,9204,19458,18672,13914,15403,349,87,10,1090434
2022-11-01 19:23:18.135,10769,11142,13089,9464,19469,18344,14410,15702,357,82,11,1087588
2022-11-01 19:23:32.535,10276,10528,13091,9152,19708,17899,13321,14616,304,61,6,1075707
2022-11-01 19:23:46.935,10740,11285,13308,9389,19895,18669,14035,15206,351,85,9,1083016
2022-11-01 19:24:01.335,10747,11494,13147,9271,20223,19064,13864,15374,307,79,7,1105298
2022-11-01 19:24:15.735,10459,10830,12972,9164,19020,17865,13313,14650,299,81,10,1069796
2022-11-01 19:24:30.135,10507,10611,12386,9152,19103,17882,13250,14872,342,76,8,1064965
2022-11-01 19:24:44.535,10978,11012,13074,9718,19866,18810,13766,15276,341,91,14,1061388
2022-11-01 19:24:58.935,10546,10377,12537,8986,18985,18209,13711,14620,310,76,10,1050858
2022-11-01 19:25:13.335,10498,10608,12174,9134,19432,18605,13883,15189,336,98,20,1062595
2022-11-01 19:25:27.735,10892,10639,13039,8746,18723,18297,13669,15082,336,94,9,1057459
2022-11-01 19:25:42.135,9831,10777,12671,8749,19722,17902,13303,14426,339,99,20,1036244
2022-11-01 19:25:56.535,9869,10526,13088,9253,19710,18723,14203,14780,305,68,6,1063247
2022-11-01 19:26:10.935,10654,10907,13017,8915,18887,18283,14194,14994,348,94,11,1075081
2022-11-01 19:26:25.335,10183,10028,12428,8975,18137,16480,13093,14098,272,69,10,1032166
2022-11-01 19:26:39.735,1766,1800,2489,1334,3406,3520,2272,2556,48,12,1,162752
2022-11-01 19:26:54.135,10948,10700,13163,9111,18986,17513,13360,15092,314,86,14,1064134
2022-11-01 19:27:08.535,10428,10787,12818,8998,19186,17215,13531,14573,322,68,6,1047388
2022-11-01 19:27:22.935,10947,10764,13277,9236,19938,18735,14495,15175,315,95,7,1076651
2022-11-01 19:27:37.335,10660,10651,12830,8949,19216,18684,13934,14599,304,74,9,1069274
2022-11-01 19:27:51.735,10398,10522,12836,9121,18754,17501,13344,14705,308,77,11,1053008
2022-11-01 19:28:06.135,10614,11330,13620,9477,20328,19011,14543,15457,363,93,19,1081549
2022-11-01 19:28:20.535,10379,11153,12917,9336,19528,17934,13801,15594,312,89,13,1072101
2022-11-01 19:28:34.935,10635,10834,12990,8932,18780,17690,13804,14887,305,59,10,1051747
2022-11-01 19:28:49.335,10898,11360,13315,9090,20278,19659,14447,15882,331,74,10,1069710
2022-11-01 19:29:03.735,11067,11119,13253,9317,19314,18483,14255,16429,348,86,10,1076649
2022-11-01 19:29:18.135,9947,10508,12857,8988,18692,18656,13709,15268,296,63,9,1036864
2022-11-01 19:29:32.535,10589,11284,13647,9371,19574,18208,14111,15624,315,73,10,1071832
2022-11-01 19:29:46.935,10293,10922,13284,9345,18849,18520,14279,15366,330,70,10,1075237
2022-11-01 19:30:01.335,10507,10764,12690,9166,19552,18304,13685,15213,304,61,7,1056219
2022-11-01 19:30:15.735,10201,10752,13324,9193,19425,19199,14408,15541,345,91,8,1067087
2022-11-01 19:30:30.135,11436,11217,13534,9535,20453,19114,14585,16387,348,92,11,1071441
2022-11-01 19:30:44.535,10882,10566,12559,8874,19018,18073,14143,15310,315,62,5,1040657
2022-11-01 19:30:58.935,11032,11249,13320,9218,19863,18174,14526,16342,339,75,9,1066525
2022-11-01 19:31:13.335,10733,11295,13183,9365,19673,18377,14562,16267,312,87,10,1070644
2022-11-01 19:31:27.735,11398,10906,12620,9228,19838,17577,14181,15833,323,87,5,1046303
2022-11-01 19:31:42.135,10331,11160,13046,9101,19599,17591,14928,16281,301,77,10,1067671
2022-11-01 19:31:56.535,11186,11131,13463,9476,20459,19031,14790,16354,355,81,8,1081042
2022-11-01 19:32:10.935,11122,11274,13210,9415,19815,18955,14695,16691,356,89,16,1051242
2022-11-01 19:32:25.335,11414,11188,13581,9385,20785,19375,15200,16333,311,95,10,1071000
2022-11-01 19:32:39.735,11326,10931,13283,9555,20570,19050,14849,16398,310,74,11,1062697
2022-11-01 19:32:54.135,10998,10824,13179,9598,19689,18128,14612,16049,299,85,11,1052247
2022-11-01 19:33:08.535,11690,11762,13614,10184,21230,20271,15458,17070,329,98,16,1075901
2022-11-01 19:33:22.935,11168,11766,13333,9818,20841,19403,15021,16821,325,73,9,1076918
2022-11-01 19:33:37.335,11090,11366,13638,9906,21086,19427,14743,16558,294,68,5,1049775
2022-11-01 19:33:51.735,11448,11854,14280,9878,22083,19880,15383,17178,336,89,12,1070037
2022-11-01 19:34:06.135,11889,11583,13797,10144,21563,20162,15221,16813,293,84,12,1069640
2022-11-01 19:34:20.535,11839,12139,14380,10273,21840,19858,15319,16991,333,83,15,1052513
2022-11-01 19:34:34.935,12032,11960,13768,10555,22506,20246,15453,16669,353,87,12,1078755
2022-11-01 19:34:49.335,12168,12370,14855,10611,23046,20196,15713,16881,336,90,14,1082995
2022-11-01 19:35:03.735,12015,11874,13704,10376,22311,19462,15159,16219,301,72,12,1046441
2022-11-01 19:35:18.135,11876,12216,14121,10726,23178,20783,15547,16848,321,82,12,1065397
2022-11-01 19:35:32.535,12103,12276,14581,11333,23467,21226,15434,17092,323,82,12,1086877
