VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-11-03 14:05:54.135,185535,93534,84518,87586,108113,96807,94493,200686,3801,368,22,1091922
2022-11-03 14:06:57.735,158794,67534,64364,71678,87884,81772,65463,161641,802,94,5,1100049
2022-11-03 14:08:01.335,167178,73455,70466,78205,96068,85259,71204,170283,1368,127,10,1084737
2022-11-03 14:09:04.935,175936,81748,77041,84572,106633,91835,78903,182617,2289,207,10,1090202
2022-11-03 14:10:08.535,194557,98956,90645,97346,123630,102731,97910,206550,5750,605,32,1096881
2022-11-03 14:11:12.135,212278,118396,106496,109350,139295,115552,120785,227276,13739,1890,116,1099639
2022-11-03 14:12:15.735,218787,131284,115457,117595,145849,122737,132588,234714,21320,3397,222,1094128
2022-11-03 14:13:19.335,240239,167567,146776,142369,168535,144872,168427,251510,57475,14056,1526,1087431
2022-11-03 14:14:22.935,245383,178408,156668,149243,174168,151988,178629,256019,71008,19377,2472,1094809
2022-11-03 14:15:26.535,262477,209257,185557,175823,192678,176889,211031,263091,124983,48965,9277,1091607
2022-11-03 14:16:30.135,276,215,344,217,227,257,109,169,0,0,0,11
2022-11-03 14:17:33.735,270,267,363,201,245,260,112,196,0,0,0,10
2022-11-03 14:18:37.335,255,202,380,201,229,276,101,148,0,0,0,16
2022-11-03 14:19:40.935,267,192,375,191,252,213,95,113,0,0,0,10
2022-11-03 14:20:44.535,327,190,355,190,200,314,112,155,0,0,0,10
2022-11-03 14:21:48.135,285,191,384,176,209,247,111,140,0,0,0,10
2022-11-03 14:22:51.735,248,170,388,193,193,186,107,133,0,0,0,6
2022-11-03 14:23:55.335,275,202,372,206,214,193,136,157,0,0,0,8
2022-11-03 14:24:58.935,264,178,351,194,224,213,96,139,0,0,0,13
2022-11-03 14:26:02.535,318,207,368,208,212,205,110,143,0,0,0,8
2022-11-03 14:27:06.135,262,179,390,187,234,247,109,140,0,0,0,6
2022-11-03 14:28:09.735,265640,221959,202438,181956,192880,179580,215765,260240,144030,63973,14204,1075023
2022-11-03 14:29:13.335,267741,221533,199207,183010,198176,187495,223698,264946,146467,65389,14588,1087471
2022-11-03 14:30:16.935,269160,221621,199824,182577,196561,185505,222990,264719,145710,64988,14455,1091585
2022-11-03 14:31:20.535,271372,231031,209705,194428,202066,195623,231623,266030,163725,80969,20387,1089159
2022-11-03 14:32:24.135,281453,247987,230859,218762,215993,218718,247762,266095,200196,120494,39362,1080578
2022-11-03 14:33:27.735,285242,255096,240419,227411,222135,226687,254759,268349,211529,134996,47671,1091859
2022-11-03 14:34:31.335,291451,265685,256326,249163,235256,246310,264504,270433,232275,166267,69057,1091056
2022-11-03 14:35:34.935,288998,265255,255035,249177,237166,246046,263996,267893,232404,168434,71158,1085393
2022-11-03 14:36:38.535,285472,264757,258988,256659,243989,253142,263847,263463,237658,182667,84189,1069936
2022-11-03 14:37:42.135,65,23,210,45,88,56,12,44,0,0,0,0
2022-11-03 14:38:45.735,289657,270077,265286,265913,253220,261648,268588,267275,244454,192062,91859,1080774
2022-11-03 14:39:49.335,292895,273346,269392,269732,258544,265842,272063,269879,248384,196716,94930,1094655
2022-11-03 14:40:52.935,86,13,228,56,84,86,20,29,0,0,0,0
2022-11-03 14:41:56.535,286468,269245,266726,273041,267129,269511,269763,265549,248521,203076,103066,1079397
2022-11-03 14:43:00.135,287347,269362,267306,274712,271428,269060,269380,264852,249210,204815,104795,1079311
2022-11-03 14:44:03.735,59,18,197,57,90,71,24,41,0,0,0,0
2022-11-03 14:45:07.335,283873,268465,266302,275081,277167,269185,268269,262195,249034,206556,107038,1071579
2022-11-03 14:46:10.935,288248,272848,271420,279473,282642,274045,272227,266413,253075,209952,108495,1092859
2022-11-03 14:47:14.535,74,20,194,44,111,59,20,27,0,0,0,0
2022-11-03 14:48:18.135,279370,267762,266685,276273,282905,270385,267862,259986,249188,206298,105993,1076441
2022-11-03 14:49:21.735,61,22,206,44,90,78,13,35,0,0,0,0
2022-11-03 14:50:25.335,280714,269693,268362,278623,286542,272505,269733,261948,251050,207557,106705,1083831
2022-11-03 14:51:28.935,280527,268692,267580,278287,285744,272203,269602,261694,250585,207440,106726,1083203
2022-11-03 14:52:32.535,275166,266587,265825,276069,284138,269101,267497,258101,248876,204765,104483,1074452
2022-11-03 14:53:36.135,270042,266840,266282,277792,287685,272175,269009,256925,248632,202045,100371,1086673
2022-11-03 14:54:39.735,263900,263671,264195,276323,284692,270442,266526,252601,245885,198336,96934,1078427
2022-11-03 14:55:43.335,249591,260361,260077,272637,283568,268785,264366,244870,241354,188295,86687,1074469
2022-11-03 14:56:46.935,248176,258228,258426,271262,281694,266061,261888,242799,239576,186620,85943,1071540
2022-11-03 14:57:50.535,77,24,217,56,119,111,14,22,0,0,0,0
2022-11-03 14:58:54.135,250163,258079,258737,271920,281620,266622,262227,244025,239939,187522,86897,1068565
2022-11-03 14:59:57.735,241180,254091,254514,268307,278652,264334,259292,237966,235453,180850,81232,1056037
2022-11-03 15:01:01.335,75,25,224,40,97,91,26,28,0,0,0,0
2022-11-03 15:02:04.935,218280,245984,247778,265513,274819,261462,255731,222680,224986,161816,65757,1054563
2022-11-03 15:03:08.535,221865,250810,252176,271296,281904,266632,261048,226964,229361,163858,65850,1075301
2022-11-03 15:04:12.135,197789,236239,240381,263877,272898,259918,253378,204989,211888,139159,50020,1059138
2022-11-03 15:05:15.735,186667,231723,238005,265010,273969,260982,253147,192307,203163,125114,41062,1065685
2022-11-03 15:06:19.335,177072,225141,232610,263662,272243,259973,250517,179949,192537,111681,33877,1067143
2022-11-03 15:07:22.935,150629,203061,215192,258322,267534,253762,241217,143940,156125,73858,17567,1066565
2022-11-03 15:08:26.535,142575,193001,206366,255404,263783,250710,234947,129668,139635,60060,12938,1066495
2022-11-03 15:09:30.135,113544,157507,176928,243452,251347,238950,215534,87894,81757,24305,3154,1062690
