Timestamp (UTC_TIME),PMT0,PMT1,PMT2,PMT3,PMT4,PMT5,PMT6,PMT7,6Fold,7Fold,8Fold,Trigger,TotalHits,Pressure
2022-11-01 19:26:54.135,10948,10700,13163,9111,18986,17513,13360,15092,314,86,14,1064134,108873,2.473
2022-11-01 19:27:08.535,10428,10787,12818,8998,19186,17215,13531,14573,322,68,6,1047388,107536,2.471
2022-11-01 19:27:22.935,10947,10764,13277,9236,19938,18735,14495,15175,315,95,7,1076651,112567,2.468
2022-11-01 19:27:37.335,10660,10651,12830,8949,19216,18684,13934,14599,304,74,9,1069274,109523,2.467
2022-11-01 19:27:51.735,10398,10522,12836,9121,18754,17501,13344,14705,308,77,11,1053008,107181,2.464
2022-11-01 19:28:06.135,10614,11330,13620,9477,20328,19011,14543,15457,363,93,19,1081549,114380,2.463
2022-11-01 19:28:20.535,10379,11153,12917,9336,19528,17934,13801,15594,312,89,13,1072101,110642,2.461
2022-11-01 19:28:34.935,10635,10834,12990,8932,18780,17690,13804,14887,305,59,10,1051747,108552,2.458
2022-11-01 19:28:49.335,10898,11360,13315,9090,20278,19659,14447,15882,331,74,10,1069710,114929,2.457
2022-11-01 19:29:03.735,11067,11119,13253,9317,19314,18483,14255,16429,348,86,10,1076649,113237,2.455
2022-11-01 19:29:18.135,9947,10508,12857,8988,18692,18656,13709,15268,296,63,9,1036864,108625,2.453
2022-11-01 19:29:32.535,10589,11284,13647,9371,19574,18208,14111,15624,315,73,10,1071832,112408,2.451
2022-11-01 19:29:46.935,10293,10922,13284,9345,18849,18520,14279,15366,330,70,10,1075237,110858,2.449
2022-11-01 19:30:01.335,10507,10764,12690,9166,19552,18304,13685,15213,304,61,7,1056219,109881,2.447
2022-11-01 19:30:15.735,10201,10752,13324,9193,19425,19199,14408,15541,345,91,8,1067087,112043,2.446
2022-11-01 19:30:30.135,11436,11217,13534,9535,20453,19114,14585,16387,348,92,11,1071441,116261,2.445
2022-11-01 19:30:44.535,10882,10566,12559,8874,19018,18073,14143,15310,315,62,5,1040657,109425,2.442
2022-11-01 19:30:58.935,11032,11249,13320,9218,19863,18174,14526,16342,339,75,9,1066525,113724,2.44
2022-11-01 19:31:13.335,10733,11295,13183,9365,19673,18377,14562,16267,312,87,10,1070644,113455,2.439
2022-11-01 19:31:27.735,11398,10906,12620,9228,19838,17577,14181,15833,323,87,5,1046303,111581,2.437
2022-11-01 19:31:42.135,10331,11160,13046,9101,19599,17591,14928,16281,301,77,10,1067671,112037,2.435
2022-11-01 19:31:56.535,11186,11131,13463,9476,20459,19031,14790,16354,355,81,8,1081042,115890,2.433
2022-11-01 19:32:10.935,11122,11274,13210,9415,19815,18955,14695,16691,356,89,16,1051242,115177,2.432
2022-11-01 19:32:25.335,11414,11188,13581,9385,20785,19375,15200,16333,311,95,10,1071000,117261,2.429
2022-11-01 19:32:39.735,11326,10931,13283,9555,20570,19050,14849,16398,310,74,11,1062697,115962,2.428
2022-11-01 19:32:54.135,10998,10824,13179,9598,19689,18128,14612,16049,299,85,11,1052247,113077,2.427
2022-11-01 19:33:08.535,11690,11762,13614,10184,21230,20271,15458,17070,329,98,16,1075901,121279,2.424
2022-11-01 19:33:22.935,11168,11766,13333,9818,20841,19403,15021,16821,325,73,9,1076918,118171,2.423
2022-11-01 19:33:37.335,11090,11366,13638,9906,21086,19427,14743,16558,294,68,5,1049775,117814,2.421
2022-11-01 19:33:51.735,11448,11854,14280,9878,22083,19880,15383,17178,336,89,12,1070037,121984,2.419
2022-11-01 19:34:06.135,11889,11583,13797,10144,21563,20162,15221,16813,293,84,12,1069640,121172,2.419
2022-11-01 19:34:20.535,11839,12139,14380,10273,21840,19858,15319,16991,333,83,15,1052513,122639,2.416
2022-11-01 19:34:34.935,12032,11960,13768,10555,22506,20246,15453,16669,353,87,12,1078755,123189,2.414
2022-11-01 19:34:49.335,12168,12370,14855,10611,23046,20196,15713,16881,336,90,14,1082995,125840,2.413
2022-11-01 19:35:03.735,12015,11874,13704,10376,22311,19462,15159,16219,301,72,12,1046441,121120,2.411
2022-11-01 19:35:18.135,11876,12216,14121,10726,23178,20783,15547,16848,321,82,12,1065397,125295,2.409
2022-11-01 19:35:32.535,12103,12276,14581,11333,23467,21226,15434,17092,323,82,12,1086877,127512,2.408
2022-11-01 19:35:46.935,11720,11760,14090,11229,23627,20311,14852,16485,294,60,13,1040702,124074,2.406
2022-11-01 19:36:01.335,12334,12856,14783,11508,23571,21707,15532,16882,331,92,15,1081982,129173,2.405
2022-11-01 19:36:15.735,12340,12162,14708,11417,24264,21316,15053,16666,297,67,6,1072183,127926,2.402
2022-11-01 19:36:30.135,12054,12722,14317,11220,23624,20583,15210,16294,310,83,8,1048611,126024,2.401
2022-11-01 19:36:44.535,12205,12787,14776,11349,24578,21466,15283,16735,293,68,11,1078218,129179,2.399
2022-11-01 19:36:58.935,12607,12818,15245,11273,23715,21289,15647,16845,350,78,10,1065252,129439,2.398
2022-11-01 19:37:13.335,12455,12541,15096,11433,24059,21124,15268,16515,297,83,9,1049335,128491,2.396
2022-11-01 19:37:27.735,12616,13154,14959,12275,25750,22243,15871,16605,347,102,12,1075848,133473,2.395
2022-11-01 19:37:42.135,13416,12951,14513,12075,25614,23090,15730,16536,285,71,7,1085277,133925,2.392
2022-11-01 19:37:56.535,12909,12981,14618,12299,24939,22105,15071,16143,294,81,13,1052252,131065,2.39
2022-11-01 19:38:10.935,13620,13696,15482,12671,25465,22446,15265,16670,330,90,17,1074480,135315,2.389
2022-11-01 19:38:25.335,13191,13936,15526,12496,25817,22611,15538,16785,309,96,14,1073228,135900,2.386
2022-11-01 19:38:39.735,13180,13110,14816,12479,25451,21974,15551,15845,287,66,11,1044413,132406,2.385
2022-11-01 19:38:54.135,13661,13425,15733,12926,26106,23455,16038,16907,342,83,10,1075791,138251,2.384
2022-11-01 19:39:08.535,14014,13883,15348,13295,26429,23513,15812,17103,322,81,8,1077426,139397,2.381
2022-11-01 19:39:22.935,13921,14029,15500,13165,26168,23921,15546,16353,315,71,6,1055676,138603,2.38
2022-11-01 19:39:37.335,13977,13954,16037,13582,27832,23724,15922,16575,333,79,9,1080136,141603,2.378
2022-11-01 19:39:51.735,14096,13677,15935,13333,26615,23244,15340,16685,267,76,10,1078184,138925,2.376
2022-11-01 19:40:06.135,14086,13824,15557,13778,27076,24416,15520,16447,330,92,8,1061640,140704,2.375
2022-11-01 19:40:20.535,14444,13818,16177,13861,27034,24103,15858,16489,306,91,11,1069885,141784,2.373
2022-11-01 19:40:34.935,14206,13933,16148,14463,26966,23888,15621,16733,320,73,10,1085012,141958,2.371
2022-11-01 19:40:49.335,13996,13680,16190,14111,26357,24370,15412,16218,312,82,9,1054699,140334,2.369
2022-11-01 19:41:03.735,14432,14173,15902,14287,27727,24222,15295,16061,276,66,9,1072844,142099,2.368
2022-11-01 19:41:18.135,14313,14011,16332,14214,27593,24657,15322,16207,271,66,7,1075462,142649,2.365
2022-11-01 19:41:32.535,14376,13855,16313,13869,27834,24677,15171,15773,334,86,10,1045039,141868,2.364
2022-11-01 19:41:46.935,14830,14500,16608,14872,28576,25084,15009,15635,312,80,11,1073197,145114,2.362
2022-11-01 19:42:01.335,14910,13870,16559,14621,28023,25075,15135,16058,317,73,7,1070252,144251,2.36
2022-11-01 19:42:15.735,15066,14340,17040,14897,28995,25775,15481,16051,318,77,9,1068444,147645,2.359
2022-11-01 19:42:30.135,15114,14234,17585,15233,29387,25889,15657,16482,333,97,16,1085228,149581,2.356
2022-11-01 19:42:44.535,14861,14127,17341,15253,29765,25509,15118,16349,275,75,12,1082042,148323,2.356
2022-11-01 19:42:58.935,14885,14072,16282,14373,28546,24381,14559,15647,289,72,7,1051820,142745,2.354
2022-11-01 19:43:13.335,15024,14242,16801,15587,28985,25620,15475,15970,315,67,14,1064529,147704,2.352
2022-11-01 19:43:27.735,15084,14191,17081,15472,29332,26533,15390,15615,294,81,12,1072748,148698,2.35
2022-11-01 19:43:42.135,14670,14302,16969,15686,29539,26202,15151,15570,302,74,13,1075172,148089,2.349
2022-11-01 19:43:56.535,15337,14842,17761,16214,29772,26556,15824,16441,344,82,6,1088726,152747,2.346
2022-11-01 19:44:10.935,15228,14529,17568,15601,29986,26319,15216,16120,342,81,12,1077886,150567,2.345
2022-11-01 19:44:25.335,14680,13940,16920,15465,29129,25246,14933,15373,315,85,9,1049171,145686,2.342
2022-11-01 19:44:39.735,15138,14114,17187,15622,30002,26231,15358,15955,324,81,15,1076890,149607,2.341
2022-11-01 19:44:54.135,15546,14383,17477,15937,29911,25565,15463,15893,339,77,9,1078796,150175,2.34
2022-11-01 19:45:08.535,14400,13840,16822,15659,28262,24419,14373,15702,304,80,15,1036337,143477,2.337
2022-11-01 19:45:22.935,14896,14034,17325,15583,29264,25441,15143,16181,311,79,13,1073042,147867,2.336
2022-11-01 19:45:37.335,14910,14068,17005,16470,30055,25769,14993,15866,355,97,17,1077640,149136,2.335
2022-11-01 19:45:51.735,14379,13439,16558,15306,28092,24515,14475,15718,326,86,13,1043528,142482,2.332
2022-11-01 19:46:06.135,14751,13958,16850,15842,29729,26026,14762,16270,310,87,15,1073276,148188,2.331
2022-11-01 19:46:20.535,14722,13879,17229,15910,29048,26007,15047,15976,353,98,6,1062709,147818,2.33
2022-11-01 19:46:34.935,13660,13052,16161,15220,28167,24504,14374,15284,281,67,9,1043863,140422,2.327
2022-11-01 19:46:49.335,14441,13429,16960,15779,29003,25266,14806,15681,326,77,7,1069975,145365,2.326
2022-11-01 19:47:03.735,15205,14123,16763,15735,29233,25924,15171,16009,334,79,8,1079379,148163,2.323
2022-11-01 19:47:18.135,14029,13587,16414,14990,27976,24965,14684,15275,273,65,8,1054230,141920,2.322
2022-11-01 19:47:32.535,14639,13518,16874,15389,28701,26275,15081,15500,316,87,9,1089271,145977,2.319
2022-11-01 19:47:46.935,14695,13738,16854,15843,28786,25079,15199,15661,304,67,11,1086029,145855,2.318
2022-11-01 19:48:01.335,13996,13227,16252,15246,27516,24367,14044,15016,315,84,11,1050554,139664,2.317
2022-11-01 19:48:15.735,14939,13449,16522,15192,27837,25531,15047,15601,292,70,6,1071949,144118,2.314
2022-11-01 19:48:30.135,14820,13465,16300,15288,28210,24603,14834,15635,313,81,10,1079196,143155,2.312
2022-11-01 19:48:44.535,14336,13618,16107,15218,28845,25314,14455,15503,322,76,16,1060794,143396,2.311
2022-11-01 19:48:58.935,14237,13454,16323,15226,29953,25406,14504,15543,316,86,11,1072936,144646,2.309
2022-11-01 19:49:13.335,14673,13335,16006,15231,28607,24787,14657,15978,284,70,8,1074257,143274,2.307
2022-11-01 19:49:27.735,13990,12837,16035,14713,26869,24162,14475,15181,310,68,10,1048975,138262,2.305
2022-11-01 19:49:42.135,14603,13674,16529,15109,27520,25615,14698,16277,277,79,8,1077810,144025,2.304
2022-11-01 19:49:56.535,14427,13531,16484,15335,28087,25182,14943,16018,329,86,11,1082740,144007,2.302
2022-11-01 19:50:10.935,14166,13351,16056,15104,27530,24504,14802,16286,313,81,11,1057911,141799,2.301
2022-11-01 19:50:25.335,14736,13862,16739,15455,27981,26883,15103,16538,299,78,8,1089045,147297,2.298
2022-11-01 19:50:39.735,14412,13439,16077,14697,27102,25053,14524,16158,314,78,8,1074633,141462,2.297
2022-11-01 19:50:54.135,14232,13203,16179,14447,27485,25110,14212,16039,318,83,13,1057351,140907,2.296
2022-11-01 19:51:08.535,15028,13795,17053,15572,28872,25845,15384,16936,329,86,12,1086776,148485,2.294
2022-11-01 19:51:22.935,14714,14145,17090,15335,28182,25546,14949,16604,354,90,13,1090192,146565,2.292
2022-11-01 19:51:37.335,14228,13174,16113,15169,27846,24695,14663,15963,282,83,10,1072595,141851,2.291
2022-11-01 19:51:51.735,14232,13134,15803,14910,27059,25148,14591,15803,271,66,4,1086626,140680,2.288
2022-11-01 19:52:06.135,14349,13367,16222,14964,28040,24434,14880,16421,329,91,12,1085117,142677,2.286
2022-11-01 19:52:20.535,14231,13799,16540,15142,28311,24850,14600,16258,317,70,8,1073544,143731,2.284
2022-11-01 19:52:34.935,15178,13904,16534,15138,29173,24772,15053,16677,333,86,14,1091953,146429,2.282
2022-11-01 19:52:49.335,14393,13751,17082,15390,28926,24636,15169,16553,309,76,7,1099230,145900,2.281
2022-11-01 19:53:03.735,14304,13542,16275,15085,28916,24468,14569,15796,336,89,15,1073419,142955,2.279
2022-11-01 19:53:18.135,14486,13699,17297,15576,28522,24238,14725,16349,322,76,10,1080586,144892,2.277
2022-11-01 19:53:32.535,14671,13578,16834,15653,30832,25521,14759,16954,321,76,11,1085305,148802,2.276
2022-11-01 19:53:46.935,14690,13460,16661,15450,30030,25320,14686,16036,307,92,12,1070173,146333,2.275
2022-11-01 19:54:01.335,14546,13815,16813,15673,30885,24897,15045,16801,313,88,11,1088704,148475,2.272
2022-11-01 19:54:15.735,14833,13759,17051,15643,31494,25006,14926,16475,285,78,13,1077630,149187,2.271
2022-11-01 19:54:30.135,14210,13176,15877,15808,31248,24497,14690,16469,325,70,9,1052891,145975,2.269
2022-11-01 19:54:44.535,14705,13746,16960,15812,34059,25625,15099,16565,336,95,9,1078687,152571,2.267
2022-11-01 19:54:58.935,14582,13682,17374,16297,34157,25574,15498,17003,312,81,14,1093778,154167,2.265
2022-11-01 19:55:13.335,14809,13488,16871,16472,34383,25544,15169,16271,290,72,9,1069893,153007,2.263
2022-11-01 19:55:27.735,14767,14051,17592,16780,36671,26446,15878,17104,335,80,5,1095214,159289,2.262
2022-11-01 19:55:42.135,15192,13884,17240,17234,37173,26087,15924,17079,323,73,7,1082367,159813,2.261
2022-11-01 19:55:56.535,14786,14020,17418,17538,38952,24927,15108,17311,328,87,14,1065224,160060,2.258
2022-11-01 19:56:10.935,15088,14076,17481,18259,41116,25376,15666,18078,294,81,12,1088986,165140,2.257
2022-11-01 19:56:25.335,15461,14487,18100,18831,43351,26713,16249,17923,339,87,12,1088644,171115,2.255
2022-11-01 19:56:39.735,15703,14189,18036,19079,46437,25949,16302,18023,306,80,8,1066019,173718,2.253
2022-11-01 19:56:54.135,16654,14976,19019,21103,49892,28270,17009,19033,357,93,12,1088593,185956,2.252
2022-11-01 19:57:08.535,17148,14802,19424,22094,53110,28380,17193,19466,335,89,15,1097419,191617,2.249
2022-11-01 19:57:22.935,17821,15478,19294,23512,56764,29259,16947,19728,326,74,10,1074897,198803,2.247
2022-11-01 19:57:37.335,18571,15679,20276,25465,62770,30041,18031,20015,291,67,9,1093656,210848,2.246
2022-11-01 19:57:51.735,19218,16326,21262,27283,67852,30066,18315,20704,302,66,5,1085975,221026,2.244
2022-11-01 19:58:06.135,20165,16395,22119,29135,73283,31891,18748,20465,320,86,13,1077574,232201,2.242
2022-11-01 19:58:20.535,22363,17367,23578,31404,80982,34430,19544,21673,320,85,10,1089518,251341,2.241
2022-11-01 19:58:34.935,13424,10755,14722,20296,50802,21777,11684,12531,168,36,5,626538,155991,2.238
2022-11-01 19:58:49.335,24949,19058,25764,37907,93972,37829,20611,22848,289,74,14,1066397,282938,2.237
2022-11-01 19:59:03.735,27439,20608,28192,42019,106339,41793,21485,23640,333,76,8,1078366,311515,2.235
2022-11-01 19:59:18.135,30647,21946,31146,46576,115796,44210,22558,25496,285,71,9,1083891,338375,2.234
2022-11-01 19:59:32.535,33926,22129,32868,50657,124562,46258,23304,27530,298,73,9,1055218,361234,2.232
2022-11-01 19:59:46.935,37434,24072,36457,58419,139025,52578,25009,31180,291,74,11,1079811,404174,2.229
2022-11-01 20:00:01.335,42998,25673,40133,65696,150322,58515,26640,35333,317,64,9,1085130,445310,2.228
2022-11-01 20:00:15.735,47238,27166,42921,70578,157280,61577,28606,40172,306,74,7,1055484,475538,2.226
2022-11-01 20:00:30.135,55496,30519,49285,82989,175059,70253,33250,48653,319,64,10,1098365,545504,2.225
2022-11-01 20:00:44.535,63651,34528,54315,91957,183100,76161,37169,57238,387,73,8,1087815,598119,2.223
2022-11-01 20:00:58.935,71881,38030,60687,100401,187972,83569,41939,68382,529,77,5,1069833,652861,2.222
2022-11-01 20:01:13.335,83416,43887,69161,114107,197561,92681,50010,82856,865,109,13,1086052,733679,2.219
2022-11-01 20:01:27.735,15620,8649,13487,21092,34239,16801,9578,15958,217,19,2,182927,135424,2.218
2022-11-01 20:01:42.135,105531,58114,88454,135938,204989,110821,69814,113428,3407,326,15,1063929,887089,2.216
2022-11-01 20:01:56.535,122140,68144,103867,153392,215503,126163,85337,136534,7105,745,38,1093305,1011080,2.215
2022-11-01 20:02:10.935,135548,80980,118225,167253,217844,137788,99595,155747,13801,1773,116,1091575,1112980,2.212
2022-11-01 20:02:25.335,144488,90191,130074,176106,212900,146244,112907,168700,24629,3835,261,1059698,1181610,2.21
2022-11-01 20:02:39.735,163324,106951,150088,193862,222400,164373,136001,191714,43753,8770,763,1089820,1328713,2.21
2022-11-01 20:02:54.135,177224,123852,168030,207742,226114,178664,154234,209115,67236,16988,1881,1103734,1444975,2.206
2022-11-01 20:03:08.535,182796,136418,178683,211513,219750,184225,166797,214767,94208,29863,4305,1058341,1494949,2.205
2022-11-01 20:03:22.935,199452,156729,197926,227076,228681,200287,188154,231856,125592,48132,8954,1094059,1630161,2.202
2022-11-01 20:03:37.335,209685,173659,210800,236391,233314,212356,204624,241147,153597,70344,15972,1091236,1721976,2.201
2022-11-01 20:03:51.735,215483,185807,218052,239266,233539,218858,214435,242237,173551,91994,24913,1071088,1767677,2.2
2022-11-01 20:04:06.135,229348,202038,230330,248568,241915,232388,230982,250497,194390,115167,36355,1087474,1866066,2.197
2022-11-01 20:04:20.535,239152,216505,238281,254275,246314,238429,239568,254127,208638,133388,46589,1093843,1926651,2.196
2022-11-01 20:04:34.935,236978,218803,234277,248295,241533,236037,238620,246407,210899,143475,55117,1055214,1900950,2.194
2022-11-01 20:04:49.335,249897,234614,244968,258772,252312,247840,251952,255310,224675,160122,65760,1086115,1995665,2.192
2022-11-01 20:05:03.735,253997,242046,247039,259021,254835,251852,256417,255294,229102,167819,72130,1087417,2020501,2.191
2022-11-01 20:05:18.135,250576,241493,241738,253880,251856,249396,253654,249132,226504,168642,73970,1066885,1991725,2.19
2022-11-01 20:05:32.535,257299,250834,245588,259212,259645,256061,261682,253960,232998,173687,76312,1093074,2044281,2.187
2022-11-01 20:05:46.935,255671,251628,241282,256028,258385,255872,261764,251580,230448,170057,73657,1093591,2032210,2.187
2022-11-01 20:06:01.335,242930,242866,229043,245518,248401,244524,253176,240125,219864,158982,66541,1056741,1946583,2.183
2022-11-01 20:06:15.735,248164,251633,231745,251513,254407,254136,262583,247055,223464,155723,61613,1101976,2001236,2.182
2022-11-01 20:06:30.135,236514,244595,220279,243653,245817,247278,257685,238445,211810,140111,51682,1087128,1934266,2.18
2022-11-01 20:06:44.535,221518,231795,203157,228406,230696,234097,245852,223549,192592,119043,40111,1051672,1819070,2.178
2022-11-01 20:06:58.935,219704,233644,197864,228275,229432,236652,251304,224520,181806,102563,30874,1096065,1821395,2.177
2022-11-01 20:07:13.335,206794,224411,181897,216728,217955,227773,245257,212780,158238,79840,20962,1091821,1733595,2.174
2022-11-01 20:07:27.735,192921,211046,163948,201440,201049,214944,237158,196167,130174,56726,12437,1073916,1618673,2.173
2022-11-01 20:07:42.135,184905,204908,150714,192149,190814,208619,234420,185318,101376,36779,6617,1099653,1551847,2.173
2022-11-01 20:07:56.535,170826,190969,132287,175768,174976,197845,223966,167591,68844,20165,2848,1096595,1434228,2.17
2022-11-01 20:08:10.935,153854,172307,112149,154093,154227,177014,205847,143915,39426,8776,839,1068358,1273406,2.168
2022-11-01 20:08:25.335,146105,162883,98227,141947,141000,165979,197609,128997,19518,3185,212,1095942,1182747,2.167
2022-11-01 20:08:39.735,131020,146170,82477,124283,124734,151065,183141,108669,7566,905,33,1100233,1051559,2.164
2022-11-01 20:08:54.135,112749,126171,65008,102214,104374,130639,160050,85912,2133,240,11,1065154,887117,2.163
2022-11-01 20:09:08.535,106820,116233,56720,89722,93434,118207,147087,72505,664,84,14,1102332,800728,2.162
2022-11-01 20:09:22.935,91455,98382,45991,73971,78841,102749,125918,55976,370,81,20,1092304,673283,2.16
2022-11-01 20:09:37.335,77485,81580,38138,60196,66363,85185,104485,43135,282,56,7,1070410,556567,2.158
2022-11-01 20:09:51.735,68542,70964,32902,50351,57686,74124,91103,35385,273,58,10,1102426,481057,2.156
2022-11-01 20:10:06.135,55824,57044,27666,40555,47750,61689,73909,27766,276,69,7,1088702,392203,2.155
2022-11-01 20:10:20.535,46766,46822,24562,33663,42376,52952,59343,22491,279,71,7,1078541,328975,2.152
2022-11-01 20:10:34.935,38417,37894,22712,28874,38097,45442,48007,19582,303,87,12,1092735,279025,2.151
2022-11-01 20:10:49.335,31862,31213,21648,24825,34209,39525,38205,17371,284,66,15,1103490,238858,2.149
2022-11-01 20:11:03.735,27020,24522,19904,21773,30790,33931,29936,15644,283,62,15,1076017,203520,2.146
2022-11-01 20:11:18.135,22577,20179,19688,19928,28752,30845,24163,15025,277,65,10,1087978,181157,2.145
2022-11-01 20:11:32.535,20410,17201,19448,18683,27891,27754,19809,14513,277,72,10,1096001,165709,2.144
2022-11-01 20:11:46.935,17982,14242,18018,16771,26092,26847,16044,14290,286,77,11,1053370,150286,2.143
2022-11-01 20:12:01.335,17116,12810,18857,16563,26601,26183,14835,14418,317,77,7,1094012,147383,2.14
2022-11-01 20:12:15.735,15594,12335,18572,15464,25256,24094,13251,14323,266,73,12,1063171,138889,2.139
2022-11-01 20:12:30.135,14609,11214,17806,14920,23899,23379,12573,13767,290,76,13,1042890,132167,2.136
2022-11-01 20:12:44.535,14504,11339,18368,14839,25043,22936,12500,14618,289,66,8,1060208,134147,2.134
2022-11-01 20:12:58.935,14087,11201,17584,14724,25509,22686,12209,14287,275,65,12,1057591,132287,2.133
2022-11-01 20:13:13.335,14189,11237,17668,14063,24868,22190,12025,14263,306,75,13,1032344,130503,2.131
2022-11-01 20:13:27.735,13821,11602,18042,14352,25183,22654,12630,14933,299,69,8,1056636,133217,2.129
2022-11-01 20:13:42.135,14110,11723,17901,14269,24589,23264,12923,15038,311,74,4,1062148,133817,2.128
2022-11-01 20:13:56.535,12899,11377,17389,13754,23747,21687,12800,14625,288,65,8,1034866,128278,2.127
2022-11-01 20:14:10.935,13825,12049,17919,14258,25284,23263,13584,15632,288,71,8,1069953,135814,2.123
2022-11-01 20:14:25.335,13398,12145,18228,14086,25069,21577,13662,15206,331,85,6,1065672,133371,2.123
2022-11-01 20:14:39.735,12749,11724,17596,13256,23763,21350,13182,14460,279,85,16,1030951,128080,2.121
2022-11-01 20:14:54.135,12990,12213,17923,13632,24639,21808,13650,14808,286,69,8,1058521,131663,2.119
2022-11-01 20:15:08.535,13644,12377,17893,13568,24954,22249,13751,15344,306,76,11,1064980,133780,2.117
2022-11-01 20:15:22.935,12425,11974,17194,12926,24730,21082,13354,15115,286,67,7,1024070,128800,2.115
2022-11-01 20:15:37.335,13136,12261,18093,13514,24640,21144,14004,15532,287,69,10,1056348,132324,2.114
2022-11-01 20:15:51.735,12642,12213,18101,13238,25062,21474,14181,15262,276,79,14,1050825,132173,2.112
2022-11-01 20:16:06.135,12729,12152,17208,13098,24359,20846,13943,14999,290,79,14,1025852,129334,2.111
2022-11-01 20:16:20.535,13019,12262,18337,12858,25053,21509,14309,15112,290,82,12,1057376,132459,2.109
2022-11-01 20:16:34.935,13220,12602,18086,12926,24544,21207,14558,15601,280,67,9,1058433,132744,2.107
2022-11-01 20:16:49.335,12780,12491,17442,12770,24138,20397,13653,15167,283,73,10,1033623,128838,2.105
2022-11-01 20:17:03.735,13230,12670,18419,13076,26018,21677,14715,15528,333,67,11,1065760,135333,2.103
2022-11-01 20:17:18.135,13101,12757,18233,13031,25104,21541,15214,15526,287,58,9,1073316,134507,2.102
2022-11-01 20:17:32.535,12674,12387,17805,12758,24853,22443,14411,14957,303,86,15,1043582,132288,2.099
2022-11-01 20:17:46.935,13246,13002,18173,13519,26381,20980,15138,15641,312,80,11,1069621,136080,2.098
2022-11-01 20:18:01.335,13074,12778,18442,13249,24541,21668,15122,16094,318,81,9,1068955,134968,2.096
2022-11-01 20:18:15.735,12625,12741,18185,12800,24600,20923,14339,15616,282,67,9,1036141,131829,2.095
2022-11-01 20:18:30.135,12987,13178,18511,13377,26030,22560,15030,15959,334,82,12,1080664,137632,2.092
2022-11-01 20:18:44.535,13091,13105,18603,13556,25241,21094,14922,15952,321,87,11,1073744,135564,2.091
