Timestamp (UTC_TIME),PMT0,PMT1,PMT2,PMT3,PMT4,PMT5,PMT6,PMT7,6Fold,7Fold,8Fold,Trigger,TotalHits,Pressure
2022-11-06 15:46:55.335,39054,29759,39677,38074,36893,32600,23851,40137,5164,946,84,262081,280045,4.36
2022-11-06 15:47:37.335,39504,29947,40090,38520,37074,32689,23801,40150,5201,887,59,262552,281775,4.361
2022-11-06 15:48:19.335,40267,30991,40699,39158,38258,34215,24739,41086,5652,1065,81,263826,289413,4.36
2022-11-06 15:49:01.335,40894,32318,41765,40279,38539,34936,25979,41819,7010,1419,123,263320,296529,4.358
2022-11-06 15:49:43.335,42676,34233,43510,42163,40436,37786,28408,43812,9548,2185,239,264119,313024,4.356
2022-11-06 15:50:25.335,44533,36728,44618,43576,41502,39630,30933,45534,12624,3281,383,261755,327054,4.353
2022-11-06 15:51:07.335,46874,39297,46988,46285,43335,43581,33798,47451,16237,4778,637,264835,347609,4.35
2022-11-06 15:51:49.335,34110,28359,34116,33542,31375,31156,24783,34549,12121,3639,522,190402,251990,4.35
2022-11-06 15:52:31.335,47496,40324,47643,46873,44236,44097,34818,48069,17445,5412,734,266366,353556,4.35
2022-11-06 15:53:09.735,36686,31479,37044,36194,33898,34263,27262,37003,14816,4697,725,200676,273829,4.348
2022-11-06 15:53:48.135,49317,42703,49275,48533,45096,46636,37608,49772,22084,7618,1301,263132,368940,4.346
2022-11-06 15:54:26.535,50344,44177,50191,50051,46655,48084,39431,50642,25384,9502,1727,262591,379575,4.344
2022-11-06 15:55:04.935,51078,45859,51305,50973,47555,50200,41382,51592,28740,11688,2316,262011,389944,4.341
2022-11-06 15:55:43.335,51999,46816,52232,51719,48797,52126,42815,52848,30818,13133,2633,261203,399352,4.341
2022-11-06 15:56:21.735,52708,47359,52713,52445,49171,51869,43392,53083,31839,13701,2868,262675,402740,4.339
2022-11-06 15:57:00.135,56,6,143,48,59,68,13,21,0,0,0,0,414,4.339
2022-11-06 15:57:38.535,53400,48323,53476,53393,50207,53144,45196,53339,35254,16523,3881,257821,410478,4.336
2022-11-06 15:58:16.935,54326,49806,54371,54558,51626,54645,46668,54211,38255,19028,4773,259433,420211,4.334
2022-11-06 15:58:55.335,55834,51452,55439,55963,53007,56198,48416,55173,40811,21378,5603,260663,431482,4.332
2022-11-06 15:59:33.735,56868,52794,56413,56816,54193,57533,49937,56194,42839,23137,6317,262061,440748,4.33
2022-11-06 16:00:12.135,56098,52528,56138,56671,54048,56597,49893,56226,42692,23081,6364,261381,438199,4.331
2022-11-06 16:00:50.535,56710,52788,56571,56848,54231,57001,50404,56224,42973,23623,6615,261499,440777,4.331
2022-11-06 16:01:28.935,57662,53674,57150,57451,55624,58158,51163,57098,44593,24791,7147,262565,447980,4.328
2022-11-06 16:02:07.335,58452,54633,58059,58529,55925,59680,52518,58053,46416,26993,8165,263483,455849,4.327
2022-11-06 16:02:45.735,58976,55682,58309,59139,56713,60133,53860,58318,48147,28935,9111,262719,461130,4.325
2022-11-06 16:03:24.135,60193,56669,59233,59937,58068,61419,54963,59007,49795,30924,10092,263171,469489,4.322
2022-11-06 16:04:02.535,60398,56520,58979,59714,57850,61063,54765,58828,50102,31791,10681,261294,468117,4.321
2022-11-06 16:04:40.935,60825,57259,60023,60670,58729,61616,55674,59579,50953,32459,11082,263541,474375,4.32
2022-11-06 16:05:19.335,60525,56297,59089,59603,57988,61220,55256,59044,50329,32127,11034,260395,469022,4.32
2022-11-06 16:05:57.735,60106,56727,59298,59878,58263,61518,55569,59051,50893,32942,11517,259878,470410,4.319
2022-11-06 16:06:36.135,61536,58284,60706,61499,59940,62523,57167,60304,52940,35073,12567,264196,481959,4.317
2022-11-06 16:07:14.535,62233,58536,60630,61344,60239,63010,57367,60057,53414,36434,13520,261506,483416,4.314
2022-11-06 16:07:52.935,61856,58119,59979,61199,60203,62785,57258,59652,53652,37456,14320,258234,481051,4.312
2022-11-06 16:08:31.335,63095,59293,61107,62317,61286,63528,58332,60967,54563,38462,15291,261286,489925,4.31
2022-11-06 16:09:09.735,62876,59857,61622,62613,61257,64408,58834,61346,55237,39191,15481,262602,492813,4.31
2022-11-06 16:09:48.135,63565,59956,61821,63094,62108,64557,59340,61416,55579,39537,15720,262076,495857,4.311
2022-11-06 16:10:26.535,62495,58963,60708,62280,61101,63378,58196,60397,54780,39536,15976,258046,487518,4.309
2022-11-06 16:11:04.935,63797,60553,62138,63121,61886,64085,59352,61534,56054,40850,16811,260872,496466,4.306
2022-11-06 16:11:43.335,64550,60944,62190,63767,62859,65252,60247,61765,56642,42179,18051,262447,501574,4.304
2022-11-06 16:12:21.735,65023,61463,62564,64163,63804,65900,60750,62174,57373,43030,18583,262722,505841,4.302
2022-11-06 16:13:00.135,65181,62150,63419,65108,64397,65979,61284,62841,57936,43950,19518,263954,510359,4.3
2022-11-06 16:13:38.535,64567,60956,62232,63957,63522,64783,60559,62136,57244,43610,19374,260738,502712,4.301
2022-11-06 16:14:20.535,65082,61713,62519,64700,64214,65827,61170,62394,57591,43865,19507,263462,507619,4.3
2022-11-06 16:15:02.535,65253,61878,62833,64668,64293,66126,61300,62673,57915,44330,19900,262188,509024,4.298
2022-11-06 16:15:44.535,65134,61710,62789,64593,64500,65177,61154,62644,58016,45077,20644,260889,507701,4.296
2022-11-06 16:16:26.535,66688,62783,63651,65795,65783,66900,62316,63381,58960,46521,21917,263761,517297,4.294
2022-11-06 16:17:08.535,65727,61824,62834,64640,64975,65518,61266,62236,58074,46118,21766,259304,509020,4.291
2022-11-06 16:17:50.535,66274,62820,63483,65463,65797,66950,62393,63317,58830,46838,22322,260809,516497,4.29
2022-11-06 16:18:32.535,66813,63339,64377,65982,66642,67087,63289,63873,59651,47635,22628,262924,521402,4.291
2022-11-06 16:19:14.535,66290,62774,63785,65554,65838,66862,62258,63371,58905,47206,22933,261286,516732,4.289
2022-11-06 16:19:56.535,66408,63083,63718,65597,66349,67156,62865,63348,59232,47947,23488,261543,518524,4.286
2022-11-06 16:20:38.535,66944,62950,64124,65763,66579,67019,62900,63711,59297,48206,23937,262384,519990,4.284
2022-11-06 16:21:20.535,67747,64177,64942,66913,67563,67609,64108,64484,60410,49395,24852,263608,527543,4.281
2022-11-06 16:22:02.535,66969,63535,64151,66194,66946,67384,63463,63764,59720,48797,24523,261506,522406,4.281
2022-11-06 16:22:44.535,67814,63916,64984,67036,68039,67648,64194,64285,60257,49501,24909,264506,527916,4.281
2022-11-06 16:23:26.535,67381,63720,64642,66399,67833,67335,63575,64054,59918,49372,25119,260811,524939,4.278
2022-11-06 16:24:08.535,68490,65317,65746,68251,69032,69209,64975,65355,61387,50810,25845,264922,536375,4.277
2022-11-06 16:24:50.535,67472,64022,64778,67026,68072,67354,64406,64034,60424,50175,25759,262057,527164,4.273
2022-11-06 16:25:32.535,68666,64496,65568,67102,68850,68412,64648,64688,60789,50527,26361,263131,532430,4.271
2022-11-06 16:26:14.535,68798,64840,65236,67814,69025,68594,64897,65063,61135,50986,26371,264280,534267,4.271
2022-11-06 16:26:56.535,67260,63629,64741,66213,68092,67158,64017,63816,60117,50188,25971,260147,524926,4.271
2022-11-06 16:27:38.535,68999,65177,66044,68036,69419,68780,65359,64903,61191,51146,26725,264572,536717,4.269
2022-11-06 16:28:20.535,70027,66104,66659,68795,70287,69170,65887,66089,62071,51968,27189,268364,543018,4.266
2022-11-06 16:29:02.535,70431,66678,67319,69847,71128,71069,67034,66675,62835,52585,27507,271400,550181,4.263
2022-11-06 16:29:44.535,70063,66742,67027,69425,71040,70091,66801,66334,62433,52327,27589,270573,547523,4.261
2022-11-06 16:30:26.535,69759,66128,67051,69009,70626,69934,66650,65907,62278,52298,27544,269134,545064,4.261
2022-11-06 16:31:08.535,70606,66661,67387,69896,71509,70470,67247,66936,62918,52717,27832,270652,550712,4.26
2022-11-06 16:31:50.535,69528,66227,66760,69017,70759,69973,66624,66011,62266,52303,27391,269819,544899,4.258
2022-11-06 16:32:32.535,68999,65530,66030,68633,70459,69221,65974,65711,61640,51779,27301,266949,540557,4.256
2022-11-06 16:33:14.535,69419,66008,66636,69024,71369,70396,66693,65853,62208,52047,27468,269796,545398,4.253
2022-11-06 16:33:56.535,69453,66622,66529,69698,71743,69495,67308,66480,62616,52442,27635,270038,547328,4.251
2022-11-06 16:34:38.535,68293,65381,65711,68720,70829,69752,66141,65450,61704,51764,27008,268608,540277,4.25
2022-11-06 16:35:20.535,67442,64683,65016,68119,69983,69272,65620,64981,60911,50935,26430,263895,535116,4.251
2022-11-06 16:36:02.535,69673,66670,66561,69558,71826,70363,67313,66517,62537,52260,27253,271293,548481,4.249
2022-11-06 16:36:44.535,67457,64831,64763,68162,70214,68991,65940,65146,61240,50892,26211,266040,535504,4.246
2022-11-06 16:37:26.535,68204,65959,65546,69650,71848,69879,67223,65836,62208,51530,26490,270485,544145,4.244
2022-11-06 16:38:08.535,66547,65042,64291,68142,71045,69815,66306,64511,61092,50288,25339,269521,535699,4.24
2022-11-06 16:38:50.535,66613,64838,64245,67989,70320,69205,66393,64505,61071,50129,25258,266512,534108,4.24
2022-11-06 16:39:32.535,66122,64888,64215,68439,70484,69471,66264,64407,61143,50095,25075,266836,534290,4.24
2022-11-06 16:40:14.535,66827,65146,64305,68851,71186,70150,67090,65154,61532,50235,24987,270125,538709,4.239
2022-11-06 16:40:56.535,65464,64094,63019,68021,70383,68651,66196,64164,60586,48946,23892,266587,529992,4.236
2022-11-06 16:41:38.535,65003,64193,62715,68079,70434,69885,66775,64060,60580,48487,23205,268031,531144,4.233
2022-11-06 16:42:20.535,64255,63768,61887,68015,70254,69716,66569,63254,60118,47303,22130,267291,527718,4.231
2022-11-06 16:43:02.535,63481,63014,61069,67296,70104,68985,65982,62393,59687,46806,21643,267624,522324,4.231
2022-11-06 16:43:44.535,63790,63152,61199,67848,69909,69405,66556,62939,59817,46730,21577,267534,524798,4.23
2022-11-06 16:44:26.535,63855,63572,61133,67723,70594,70013,66975,63420,60054,46434,21076,268791,527285,4.228
2022-11-06 16:45:08.535,62446,62431,59800,67202,69660,69122,66523,62022,59184,44952,19771,268513,519206,4.226
2022-11-06 16:45:50.535,61935,62179,58775,67052,69661,68878,66508,61441,58555,43355,18127,269568,516429,4.223
2022-11-06 16:46:32.535,60909,61308,57776,66253,69323,69706,66714,60587,57602,41704,16931,269367,512576,4.221
2022-11-06 16:47:14.535,60235,60712,57129,65857,68473,68804,66060,60085,57268,41241,16609,268139,507355,4.221
2022-11-06 16:47:56.535,59931,60699,56716,65940,68477,68857,65899,59631,57174,40983,16050,268572,506150,4.22
2022-11-06 16:48:38.535,59532,60260,55930,65956,68175,68581,66014,59469,56720,39577,15349,268061,503917,4.218
2022-11-06 16:49:20.535,57711,58805,54109,64488,67054,67532,65042,57043,54547,36965,13460,265684,491784,4.216
2022-11-06 16:50:02.535,56755,57699,52485,63718,66420,67578,64865,55862,53357,34687,11857,266965,485382,4.213
2022-11-06 16:50:44.535,54208,55934,50548,61672,65428,66491,64312,54395,50602,31503,10158,265521,472988,4.21
2022-11-06 16:51:26.535,54267,55502,50427,61956,64812,66466,63907,54143,50599,31142,9784,265245,471480,4.21
2022-11-06 16:52:08.535,54546,55511,50294,62139,64653,66557,63990,54155,50496,30891,9566,266010,471845,4.21
2022-11-06 16:52:50.535,53867,55120,49858,61698,64574,66849,64269,53450,49438,29007,8719,267824,469685,4.208
2022-11-06 16:53:32.535,52047,53000,47708,60111,63295,65798,62873,51126,46348,25998,7374,264131,455958,4.206
2022-11-06 16:54:14.535,50373,52040,46003,59128,62419,65481,62859,49981,44006,23296,6022,265948,448284,4.203
2022-11-06 16:54:56.535,48288,50006,43796,57669,60673,64893,61691,47882,40602,19941,4838,266056,434898,4.201
2022-11-06 16:55:38.535,48641,50149,44040,58089,61477,64936,62230,48086,40649,19822,4694,266032,437648,4.201
2022-11-06 16:56:16.935,48322,49168,43178,57446,60381,64221,61245,47236,39566,19116,4429,265293,431197,4.201
2022-11-06 16:56:55.335,47221,48556,42525,56852,59519,64102,61067,46563,38100,17834,4014,265808,426405,4.2
2022-11-06 16:57:33.735,46662,47917,41492,56554,59509,64139,61275,45645,36022,15621,3160,268911,423193,4.197
2022-11-06 16:58:12.135,44701,45362,39189,54310,57164,63269,59313,42975,31934,12896,2504,265433,406283,4.194
2022-11-06 16:58:50.535,42780,43520,37700,53075,55688,62061,58253,41033,28437,10634,1869,266407,394110,4.192
2022-11-06 16:59:28.935,41791,42718,37179,52598,55541,62339,57769,40011,25917,9211,1513,269471,389946,4.19
2022-11-06 17:00:07.335,41501,41948,35917,52069,54232,61208,57105,39222,25340,8804,1421,265759,383202,4.19
2022-11-06 17:00:45.735,41200,41612,35853,51901,53883,61700,56958,39042,24752,8646,1398,265857,382149,4.19
2022-11-06 17:01:24.135,58,9,117,46,73,75,9,22,0,0,0,0,409,4.189
2022-11-06 17:02:02.535,64,12,107,42,57,61,11,19,0,0,0,0,373,4.186
2022-11-06 17:02:40.935,59,18,121,53,56,63,18,25,0,0,0,0,413,4.184
2022-11-06 17:03:19.335,51,11,157,46,67,56,18,20,0,0,0,0,426,4.182
2022-11-06 17:03:57.735,63,21,125,59,61,40,9,25,0,0,0,0,403,4.181
2022-11-06 17:04:36.135,57,18,135,48,68,75,11,17,0,0,0,0,429,4.18
2022-11-06 17:05:14.535,61,14,157,40,53,72,8,8,0,0,0,0,413,4.181
2022-11-06 17:05:52.935,71,8,144,49,43,48,17,15,0,0,0,0,395,4.181
2022-11-06 17:06:31.335,68,8,142,39,66,69,13,18,0,0,0,0,423,4.18
2022-11-06 17:07:09.735,59,12,139,39,54,39,14,20,0,0,0,0,376,4.181
2022-11-06 17:07:48.135,59,9,139,51,69,49,17,23,0,0,0,0,416,4.181
2022-11-06 17:08:26.535,68,18,152,40,71,68,10,25,0,0,0,0,452,4.181
2022-11-06 17:09:04.935,62,23,161,62,61,61,16,14,0,0,0,0,460,4.181
2022-11-06 17:09:43.335,53,10,133,40,54,51,17,15,0,0,0,0,373,4.18
2022-11-06 17:10:21.735,57,10,147,51,59,52,20,9,0,0,0,0,405,4.181
2022-11-06 17:11:00.135,72,17,173,36,61,58,20,18,0,0,0,0,455,4.181
2022-11-06 17:11:38.535,33504,32719,29274,44046,46202,55375,49454,30656,11807,2834,320,258942,321230,4.181
2022-11-06 17:12:16.935,34280,33281,29914,44596,47373,56195,50920,31110,11574,2804,284,266678,327669,4.181
2022-11-06 17:12:55.335,33596,32247,29218,44235,46168,56886,50112,30266,10173,2288,222,268290,322728,4.179
2022-11-06 17:13:33.735,32003,30650,27547,42995,44709,55185,48119,28303,8342,1687,146,268135,309511,4.177
2022-11-06 17:14:12.135,30818,29218,26459,41868,43482,54701,46777,26485,6438,1203,90,270538,299808,4.174
2022-11-06 17:14:50.535,51,19,172,47,56,75,9,14,0,0,0,0,443,4.171
2022-11-06 17:15:32.535,65,19,149,47,51,62,10,10,0,0,0,0,413,4.17
2022-11-06 17:16:14.535,58,13,145,47,67,63,12,20,0,0,0,0,425,4.171
2022-11-06 17:16:56.535,58,13,125,36,66,84,16,13,0,0,0,0,411,4.17
2022-11-06 17:17:38.535,82,10,158,40,68,56,5,17,0,0,0,0,436,4.171
2022-11-06 17:18:20.535,66,18,130,37,59,82,16,15,0,0,0,0,423,4.171
2022-11-06 17:19:02.535,67,6,141,33,54,66,16,14,0,0,0,0,397,4.171
2022-11-06 17:19:44.535,61,18,135,50,74,41,11,16,0,0,0,0,406,4.171
2022-11-06 17:20:26.535,85,9,165,44,55,64,22,19,0,0,0,0,463,4.171
2022-11-06 17:21:08.535,56,10,139,45,61,54,10,14,0,0,0,0,389,4.171
2022-11-06 17:21:50.535,67,15,124,32,61,80,11,11,0,0,0,0,401,4.171
2022-11-06 17:22:32.535,64,15,158,36,53,48,15,16,0,0,0,0,405,4.171
2022-11-06 17:23:14.535,58,5,151,47,70,72,6,15,0,0,0,0,424,4.171
2022-11-06 17:23:56.535,62,14,131,49,56,70,11,9,0,0,0,0,402,4.171
2022-11-06 17:24:38.535,58,13,139,30,56,75,11,8,0,0,0,0,390,4.171
2022-11-06 17:25:20.535,64,14,139,30,57,57,11,13,0,0,0,0,385,4.171
2022-11-06 17:26:02.535,52,11,140,48,33,45,11,8,0,0,0,0,348,4.17
2022-11-06 17:26:44.535,53,17,151,50,74,76,8,25,0,0,0,0,454,4.17
2022-11-06 17:27:26.535,70,20,133,48,58,30,9,15,0,0,0,0,383,4.17
2022-11-06 17:28:08.535,70,13,113,39,59,49,16,12,0,0,0,0,371,4.171
2022-11-06 17:28:50.535,40,9,113,51,67,80,9,10,0,0,0,0,379,4.171
2022-11-06 17:29:32.535,74,6,144,40,59,50,5,18,0,0,0,0,396,4.17
2022-11-06 17:30:14.535,48,23,153,34,46,49,11,12,0,0,0,0,376,4.171
2022-11-06 17:30:56.535,53,8,127,39,60,49,11,10,0,0,0,0,357,4.17
2022-11-06 17:31:38.535,48,8,134,51,52,110,14,13,0,0,0,0,430,4.17
2022-11-06 17:32:20.535,58,15,142,49,50,80,14,13,0,0,0,0,421,4.171
2022-11-06 17:33:02.535,59,15,137,31,48,58,10,23,0,0,0,0,381,4.17
2022-11-06 17:33:44.535,55,20,142,44,60,56,12,15,0,0,0,0,404,4.171
2022-11-06 17:34:26.535,53,10,152,40,50,65,13,17,0,0,0,0,400,4.17
2022-11-06 17:35:08.535,57,13,140,44,63,43,14,17,0,0,0,0,391,4.171
2022-11-06 17:35:50.535,82,13,146,41,50,45,21,6,0,0,0,0,404,4.171
2022-11-06 17:36:32.535,75,14,147,28,62,48,8,16,0,0,0,0,398,4.171
2022-11-06 17:37:14.535,36,17,123,38,64,48,11,19,0,0,0,0,356,4.171
2022-11-06 17:37:56.535,78,6,125,41,55,65,15,16,0,0,0,0,401,4.17
2022-11-06 17:38:38.535,46,9,141,36,72,49,8,15,0,0,0,0,376,4.171
2022-11-06 17:39:20.535,62,11,145,30,55,49,14,14,0,0,0,0,380,4.17
2022-11-06 17:40:02.535,75,10,148,50,55,60,13,19,0,0,0,0,430,4.17
2022-11-06 17:40:44.535,78,10,150,36,61,111,10,17,0,0,0,0,473,4.17
2022-11-06 17:41:26.535,45,10,165,42,61,58,7,16,0,0,0,0,404,4.17
2022-11-06 17:42:08.535,46,6,118,54,59,67,13,14,0,0,0,0,377,4.17
2022-11-06 17:42:50.535,66,12,132,45,52,73,7,14,0,0,0,0,401,4.17
2022-11-06 17:43:32.535,74,18,141,35,58,56,9,19,0,0,0,0,410,4.17
2022-11-06 17:44:14.535,43,8,150,37,55,71,9,14,0,0,0,0,387,4.17
2022-11-06 17:44:56.535,50,13,144,44,49,55,21,12,0,0,0,0,388,4.17
2022-11-06 17:45:38.535,50,10,131,32,69,63,12,13,0,0,0,0,380,4.171
2022-11-06 17:46:20.535,64,13,125,25,61,65,4,19,0,0,0,0,376,4.169
2022-11-06 17:47:02.535,65,14,149,38,45,64,9,11,0,0,0,0,395,4.17
2022-11-06 17:47:44.535,51,13,126,40,46,46,12,9,0,0,0,0,343,4.17
2022-11-06 17:48:26.535,52,12,144,42,64,67,16,9,0,0,0,0,406,4.17
2022-11-06 17:49:08.535,57,20,125,45,57,38,10,12,0,0,0,0,364,4.17
2022-11-06 17:49:50.535,58,10,148,44,48,52,15,20,0,0,0,0,395,4.17
2022-11-06 17:50:32.535,46,5,136,37,63,64,13,12,0,0,0,0,376,4.17
2022-11-06 17:51:14.535,63,14,162,42,67,58,8,10,0,0,0,0,424,4.17
2022-11-06 17:51:56.535,54,9,162,37,53,48,14,14,0,0,0,0,391,4.17
2022-11-06 17:52:38.535,69,10,154,26,60,51,4,15,0,0,0,0,389,4.169
2022-11-06 17:53:20.535,36,9,136,41,66,65,15,15,0,0,0,0,383,4.17
2022-11-06 17:54:02.535,60,17,168,33,50,61,13,11,0,0,0,0,413,4.17
2022-11-06 17:54:44.535,1133,1017,1115,1567,1660,2088,1708,949,162,26,1,10847,11237,4.17
2022-11-06 17:55:26.535,26498,24166,24703,37275,38442,48934,41013,21998,3483,526,31,261964,263029,4.17
2022-11-06 17:56:08.535,27759,24890,25163,37912,40094,51554,42181,22877,3479,491,28,274161,272430,4.169
2022-11-06 17:56:50.535,26453,23705,24022,36924,38257,49935,40869,21426,2826,390,25,272717,261591,4.168
2022-11-06 17:57:32.535,25624,22368,22628,35428,37106,49698,39086,20146,2098,269,15,273007,252084,4.166
2022-11-06 17:58:14.535,23622,20041,21084,33346,34861,46565,36429,17960,1363,172,7,272318,233908,4.163
2022-11-06 17:58:56.535,22380,18745,20049,32423,33093,45744,34205,16755,933,96,3,273853,223394,4.16
2022-11-06 17:59:38.535,22332,18087,19458,31807,32699,44909,33776,16266,908,117,4,271428,219334,4.161
2022-11-06 18:00:20.535,21843,18226,19119,31574,32751,45238,33530,16088,869,105,4,271715,218369,4.161
2022-11-06 18:01:02.535,21371,17059,18785,31001,31512,43988,31629,15342,599,66,8,271464,210687,4.159
2022-11-06 18:01:44.535,20005,15947,17616,29168,30359,42859,30103,13961,482,40,3,272376,200018,4.157
2022-11-06 18:02:26.535,18415,14205,16584,27582,28541,40045,27716,12532,299,31,1,273121,185620,4.153
2022-11-06 18:03:08.535,16880,12736,15627,25805,26408,38222,25003,11196,193,24,1,269908,171877,4.151
2022-11-06 18:03:50.535,17250,12758,15490,25654,26504,38310,24965,11387,199,20,2,272635,172318,4.151
2022-11-06 18:04:32.535,17170,12231,15465,25071,25913,37366,24377,11150,187,29,3,271920,168743,4.15
2022-11-06 18:05:14.535,12381,8932,11272,18838,19134,28059,17626,7839,115,14,5,207496,124081,4.148
2022-11-06 18:05:56.535,15471,10612,14059,22744,23834,35151,21257,9437,91,18,0,272326,152565,4.146
2022-11-06 18:06:38.535,14115,9461,13153,21709,22174,32581,19443,8495,95,14,1,270424,141131,4.143
2022-11-06 18:07:20.535,13210,8811,12667,20044,21160,31585,17833,7824,99,21,2,270064,133134,4.14
2022-11-06 18:08:02.535,13298,8864,12832,20188,20854,31469,17797,7783,83,17,2,273005,133085,4.141
2022-11-06 18:08:44.535,12979,8583,12733,19523,20716,30335,17288,7682,72,16,1,272826,129839,4.14
2022-11-06 18:09:26.535,12440,8036,11999,18975,20024,29814,16467,7320,81,18,3,272212,125075,4.139
2022-11-06 18:10:08.535,11502,7371,11337,17687,18583,28322,14637,6323,60,12,4,270070,115762,4.136
2022-11-06 18:10:50.535,10893,6821,10934,16990,17859,26710,13303,5922,59,13,1,273812,109432,4.134
2022-11-06 18:11:32.535,9922,6031,10207,15611,16717,24338,11914,5238,62,13,0,269357,99978,4.13
2022-11-06 18:12:14.535,10086,6102,10396,15648,16831,25073,11912,5440,65,18,2,271703,101488,4.131
2022-11-06 18:12:56.535,10135,5939,10197,15402,16843,24019,11581,5431,71,19,4,271195,99547,4.13
2022-11-06 18:13:38.535,9445,5707,9752,14637,16209,23705,10753,5206,74,14,3,272172,95414,4.129
2022-11-06 18:14:20.535,8955,5500,9480,13896,15729,22293,9824,4781,54,12,0,271081,90458,4.126
2022-11-06 18:15:02.535,8682,4889,8976,13007,14995,21284,9003,4379,74,20,1,271609,85215,4.124
2022-11-06 18:15:44.535,6364,3524,6744,9630,10775,15220,6297,3231,64,13,1,211528,61785,4.121
2022-11-06 18:16:26.535,7950,4458,8580,11707,13744,19357,7829,4103,69,11,2,272645,77728,4.121
2022-11-06 18:17:08.535,7793,4388,8486,11700,13607,19355,7611,3918,66,18,2,268258,76858,4.12
2022-11-06 18:17:50.535,5878,3300,6506,8564,10147,13632,5387,2853,45,14,1,205842,56267,4.118
2022-11-06 18:18:32.535,7186,3947,8134,10476,12596,17324,6636,3584,55,11,1,269507,69883,4.116
2022-11-06 18:19:14.535,6885,3790,7796,9871,11941,16331,6051,3431,64,17,2,269418,66096,4.114
2022-11-06 18:19:56.535,6686,3768,7336,9304,11398,15725,5418,3221,67,21,3,269479,62856,4.111
2022-11-06 18:20:38.535,6596,3661,7875,9280,11286,15369,5533,3353,77,22,5,272470,62953,4.111
2022-11-06 18:21:20.535,6382,3607,7639,9161,11554,14642,5464,3398,75,18,2,269906,61847,4.11
2022-11-06 18:22:02.535,6384,3629,7650,8857,11195,14794,4915,3223,70,23,3,271260,60647,4.109
2022-11-06 18:22:44.535,6310,3679,7510,8572,11222,14568,4687,3145,77,14,1,270670,59693,4.106
2022-11-06 18:23:22.935,5965,3449,7685,7938,10394,13778,4387,3039,78,19,3,270908,56635,4.103
2022-11-06 18:24:01.335,5687,3204,7299,7515,10095,12456,4126,3017,66,16,3,270586,53399,4.102
2022-11-06 18:24:39.735,5825,3313,7181,7583,9906,12259,3976,3094,69,17,2,271330,53137,4.1
2022-11-06 18:25:18.135,5379,3430,7056,7266,10190,11878,4036,3022,74,23,2,271603,52257,4.101
2022-11-06 18:25:56.535,5610,3415,7223,7549,10062,12649,4113,3040,85,18,1,269385,53661,4.101
2022-11-06 18:26:34.935,5655,3425,7149,7361,9732,12436,3797,3061,65,18,2,269431,52616,4.099
2022-11-06 18:27:13.335,5391,3259,7181,7053,9802,12411,3769,2957,80,21,2,268776,51823,4.097
2022-11-06 18:27:51.735,68,16,169,44,83,70,9,18,0,0,0,0,477,4.094
2022-11-06 18:28:30.135,5031,3224,7026,6624,8697,10650,3316,2967,75,14,0,270659,47535,4.092
2022-11-06 18:29:08.535,4937,3236,6862,6192,8934,10853,3212,2825,68,14,1,268384,47051,4.09
