Timestamp (UTC_TIME),PMT0,PMT1,PMT2,PMT3,PMT4,PMT5,PMT6,PMT7,6Fold,7Fold,8Fold,Trigger,TotalHits,Pressure
2022-11-04 23:05:45.735,72328,68258,68826,71411,71454,71867,67679,68384,64130,51260,24351,284699,560207,4.29
2022-11-04 23:06:00.135,70606,66662,67485,69918,69267,70221,66414,66987,62903,49874,23774,281025,547560,4.291
2022-11-04 23:06:14.535,71719,67680,68559,70833,70549,70928,67340,67857,63709,50751,24279,280976,555465,4.291
2022-11-04 23:06:28.935,72163,67889,68734,71164,71061,71960,67835,68409,64011,50771,24226,283640,559215,4.291
2022-11-04 23:06:43.335,71021,67312,67952,70043,70049,70637,67002,67696,63434,50478,23958,281682,551712,4.291
2022-11-04 23:06:57.735,70869,67050,67744,70037,70020,71509,66770,67716,63147,50251,24024,280695,551715,4.29
2022-11-04 23:07:12.135,71248,67130,67943,70534,70183,71046,67142,67701,63529,50668,24357,280176,552927,4.29
2022-11-04 23:07:26.535,70403,66243,67301,69746,69141,70464,65938,66849,62562,50055,24071,277427,546085,4.29
2022-11-04 23:07:40.935,71567,67520,68297,70733,70907,71302,67346,67864,63604,51047,24690,280734,555536,4.288
2022-11-04 23:07:55.335,72131,68181,69008,71747,71172,71832,68168,68541,64490,51868,25146,285263,560780,4.288
2022-11-04 23:08:09.735,70162,66514,67390,69949,69683,70669,66655,66965,62742,50417,24638,276771,547987,4.287
2022-11-04 23:08:24.135,71590,67923,68460,71122,71161,71539,68191,68543,64161,51870,25385,282257,558529,4.286
2022-11-04 23:08:38.535,71486,67689,67850,70936,70469,71227,67445,67771,63830,51637,25318,281662,554873,4.285
2022-11-04 23:08:52.935,70701,66977,67350,70241,70403,70866,66923,67227,63126,51281,25346,277955,550688,4.284
2022-11-04 23:09:07.335,71954,67558,67924,70757,71234,71581,67825,68037,63823,51825,25585,281045,556870,4.283
2022-11-04 23:09:21.735,72031,68217,68541,71436,71599,71908,68145,68326,64274,52309,26120,282631,560203,4.282
2022-11-04 23:09:36.135,70515,66932,67453,70145,70558,70495,67001,67048,62996,51360,25638,278547,550147,4.281
2022-11-04 23:09:50.535,72233,68436,68716,71593,72030,71931,68490,68615,64494,52668,26238,284598,562044,4.28
2022-11-04 23:10:04.935,72723,68735,69344,71769,72589,72311,68827,68798,64844,52994,26446,283395,565096,4.281
2022-11-04 23:10:19.335,70822,66571,67276,70211,70370,69948,66635,67027,63080,51445,25725,275954,548860,4.281
2022-11-04 23:10:33.735,70572,66940,67885,70666,70870,70397,67424,67474,63541,51670,25736,278208,552228,4.28
2022-11-04 23:10:48.135,71493,67947,67962,71413,71682,71944,68137,67944,63949,52277,26089,280856,558522,4.28
2022-11-04 23:11:02.535,71744,68314,68855,71683,72387,72252,68327,68559,64450,52795,26589,280840,562121,4.279
2022-11-04 23:11:16.935,71058,67569,67671,70728,71375,71722,67517,67573,63536,52125,26012,279648,555213,4.278
2022-11-04 23:11:31.335,48925,46253,46744,48514,48953,48765,46409,46352,43631,35876,18124,191333,380915,4.276
2022-11-04 23:11:45.735,69704,66373,67010,69839,71017,70197,67072,66969,62896,51697,26227,275345,548181,4.276
2022-11-04 23:12:00.135,71222,67680,67832,70937,71971,70990,68030,67781,63876,52483,26455,281349,556443,4.274
2022-11-04 23:12:14.535,71843,68154,68056,71578,72436,71965,68925,68494,64377,52964,26578,282301,561451,4.274
2022-11-04 23:12:28.935,71109,67760,67899,70857,71886,71665,68015,67874,63894,52705,26572,279685,557065,4.273
2022-11-04 23:12:43.335,72227,69063,68894,72506,73588,72570,69353,69034,65096,53656,27354,283647,567235,4.272
2022-11-04 23:12:57.735,71102,68302,68638,71642,72597,72526,68828,68490,64452,53003,26746,282146,562125,4.272
2022-11-04 23:13:12.135,70383,66911,66718,70290,71185,71007,67517,67177,63119,51795,26418,274978,551188,4.271
2022-11-04 23:13:26.535,71029,68361,68293,71349,72668,71617,68417,68057,64450,52948,26850,280804,559791,4.27
2022-11-04 23:13:40.935,71621,68472,68504,71834,73126,72640,68784,68368,64482,53111,26979,281884,563349,4.27
2022-11-04 23:13:55.335,70892,67358,67853,71292,72035,71279,67886,67419,63832,52550,26715,279512,556014,4.271
2022-11-04 23:14:09.735,69988,66926,67131,70801,71757,71561,67878,67257,63325,52161,26411,278633,553299,4.27
2022-11-04 23:14:24.135,71017,67994,67691,71393,72879,72759,68683,67900,64304,52689,26635,280296,560316,4.27
2022-11-04 23:14:38.535,70369,67423,67280,70878,71973,71450,67990,67539,63710,52346,26460,276729,554902,4.269
2022-11-04 23:14:52.935,71565,68738,68572,72509,73720,73720,69386,68818,64813,53260,27177,282531,567028,4.268
2022-11-04 23:15:07.335,70903,68239,67731,72154,73128,72709,69185,68450,64546,53096,26670,282269,562499,4.266
2022-11-04 23:15:21.735,69095,66597,65980,70281,71284,71000,67522,66736,63001,51732,26109,272414,548495,4.266
2022-11-04 23:15:36.135,71260,68291,67833,72414,73462,72760,69577,68606,64577,53058,26811,281607,564203,4.265
2022-11-04 23:15:50.535,71812,69199,68563,73163,74372,73817,70288,69595,65430,53804,27031,286219,570809,4.265
2022-11-04 23:16:04.935,68946,66453,65377,69579,71207,70743,67442,66449,62551,51394,25731,275655,546196,4.263
2022-11-04 23:16:19.335,69853,67641,66911,71339,72843,71802,68859,67507,63881,52307,26343,279070,556755,4.263
2022-11-04 23:16:33.735,69586,67352,66703,71048,72730,72120,68999,67361,63749,51949,26003,279974,555899,4.261
2022-11-04 23:16:48.135,68457,66018,65444,70077,71330,70535,67506,66347,62520,50987,25241,276098,545714,4.261
2022-11-04 23:17:02.535,67649,65618,65073,69849,71093,70095,67737,65856,62425,50616,25101,275055,542970,4.26
2022-11-04 23:17:16.935,70558,68228,67369,72297,74048,73269,69940,68460,64421,52608,26242,283151,564169,4.261
2022-11-04 23:17:31.335,67791,66342,65262,70329,71587,70943,67868,66316,62816,50944,25294,276732,546438,4.26
2022-11-04 23:17:45.735,68892,66731,66597,71533,72756,72081,69256,67302,63490,51427,25404,278418,555148,4.259
2022-11-04 23:18:00.135,69479,67801,66811,71737,73403,71714,69523,67685,64147,51921,25545,281654,558153,4.259
2022-11-04 23:18:14.535,70060,67606,66673,72242,73490,72581,69695,67893,64271,52148,25634,282912,560240,4.256
2022-11-04 23:18:28.935,68981,67258,66322,71778,73276,72567,69242,67503,63890,51467,24959,283064,556927,4.257
2022-11-04 23:18:43.335,68603,67361,65610,71845,73517,72028,69431,67343,63880,51423,24742,282328,555738,4.255
2022-11-04 23:18:57.735,21122,20946,20738,22342,23007,22832,21648,20910,19778,15836,7702,88707,173545,4.255
2022-11-04 23:19:12.135,67018,65892,64024,70098,71873,71590,68342,65681,62386,49736,23564,277436,544518,4.254
2022-11-04 23:19:26.535,68799,67604,65631,72748,74084,73649,70330,67758,64194,51177,24217,284441,560603,4.253
2022-11-04 23:19:40.935,67473,66662,64732,71564,72838,72369,69430,66421,63110,49945,23542,281214,551489,4.252
2022-11-04 23:19:55.335,67826,66775,64913,71834,73634,73371,69978,66970,63562,50272,23533,283580,555301,4.251
2022-11-04 23:20:09.735,66842,66410,63858,71335,73213,72356,69299,66059,63052,49430,22907,281607,549372,4.251
2022-11-04 23:20:24.135,66685,65757,63569,70828,72382,72470,68814,65507,62547,49064,22746,279170,546012,4.25
2022-11-04 23:20:38.535,66625,66053,63994,70746,72725,72086,68923,65809,62657,49140,22760,280719,546961,4.25
2022-11-04 23:20:52.935,68406,67452,65135,72724,74710,74121,70587,67302,63993,50071,23111,287772,560437,4.25
2022-11-04 23:21:07.335,66837,65619,63483,70539,72871,72600,69013,65631,62459,48713,22355,280292,546593,4.25
2022-11-04 23:21:21.735,66337,65880,63305,70884,73051,72471,69483,65880,62655,48737,22371,282482,547291,4.249
2022-11-04 23:21:36.135,66630,66129,63942,71279,73474,72822,70121,66151,62950,48925,22225,283241,550548,4.248
2022-11-04 23:21:50.535,64789,64003,61344,69386,71118,71099,68102,64143,61120,47145,21253,275125,533984,4.247
2022-11-04 23:22:04.935,66374,66046,63274,71858,73765,73650,70341,66199,63015,48430,21322,285031,551507,4.246
2022-11-04 23:22:19.335,66432,65845,62843,71810,74248,73821,70795,66058,63023,47869,21018,285657,551852,4.245
2022-11-04 23:22:33.735,65030,64824,61897,70612,72844,72816,69696,65017,61747,46738,20308,281458,542736,4.245
2022-11-04 23:22:48.135,64938,65232,61727,70840,72842,73321,69823,64774,61945,46439,19945,283334,543497,4.244
2022-11-04 23:23:02.535,65294,65633,62260,72239,74010,74381,70674,65594,62637,46410,19437,289285,550085,4.243
2022-11-04 23:23:16.935,63245,63594,60088,69969,72011,72249,68917,63886,60592,44344,18402,281741,533959,4.242
2022-11-04 23:23:31.335,63891,63771,60551,70492,72913,72332,69897,64277,61086,44961,18187,283682,538124,4.241
2022-11-04 23:23:45.735,64474,65307,60962,72077,73971,73731,71375,65155,62176,45086,18395,289507,547052,4.24
2022-11-04 23:24:00.135,61708,62329,58886,69102,71009,71524,68353,62398,59494,43005,17378,277751,525309,4.24
2022-11-04 23:24:14.535,63562,63899,59935,70507,72822,72758,70034,64001,60924,44029,17807,284101,537518,4.24
