Timestamp (UTC_TIME),PMT0,PMT1,PMT2,PMT3,PMT4,PMT5,PMT6,PMT7,6Fold,7Fold,8Fold,Trigger,TotalHits,Pressure
2022-11-01 13:17:36.135,72,11,172,48,71,67,12,8,0,0,0,0,461,1.499
2022-11-01 13:19:01.335,57,5,143,41,78,31,4,7,0,0,0,0,366,1.511
2022-11-01 13:20:26.535,70,21,166,39,64,61,11,11,0,0,0,0,443,1.523
2022-11-01 13:21:51.735,66,8,192,40,87,40,12,18,0,0,0,0,463,1.536
2022-11-01 13:23:16.935,67,20,176,39,82,46,10,14,0,0,0,0,454,1.548
2022-11-01 13:24:42.135,66,9,163,54,77,40,11,9,0,0,0,0,429,1.562
2022-11-01 13:26:07.335,68,12,181,40,66,50,12,11,0,0,0,0,440,1.574
2022-11-01 13:27:32.535,60,10,183,50,80,58,10,12,0,0,0,0,463,1.587
2022-11-01 13:28:57.735,59,23,197,37,99,71,17,8,0,0,0,0,511,1.601
2022-11-01 13:30:22.935,71,11,210,31,66,61,8,8,0,0,0,0,466,1.612
2022-11-01 13:31:48.135,79,8,158,41,70,48,11,8,0,0,0,0,423,1.626
2022-11-01 13:33:13.335,58,14,197,40,58,57,16,14,0,0,0,0,454,1.637
2022-11-01 13:34:38.535,59,12,163,50,87,40,13,7,0,0,0,0,431,1.65
2022-11-01 13:36:03.735,48,7,160,41,68,57,9,14,0,0,0,0,404,1.662
2022-11-01 13:37:28.935,65,12,188,40,65,32,11,7,0,0,0,0,420,1.675
2022-11-01 13:38:54.135,90,6,162,34,78,69,4,18,0,0,0,0,461,1.688
2022-11-01 13:40:19.335,47,23,173,38,76,39,8,5,0,0,0,0,409,1.701
2022-11-01 13:41:44.535,80,11,174,44,89,47,21,14,0,0,0,0,480,1.714
2022-11-01 13:43:09.735,63,13,170,39,93,43,12,10,0,0,0,0,443,1.727
2022-11-01 13:44:34.935,58,5,158,38,64,48,4,20,0,0,0,0,395,1.739
2022-11-01 13:46:00.135,62,14,148,29,81,139,10,8,0,0,0,0,491,1.752
2022-11-01 13:47:25.335,51,14,184,39,97,65,13,15,0,0,0,0,478,1.765
2022-11-01 13:48:50.535,64,12,193,52,83,46,11,13,0,0,0,0,474,1.776
2022-11-01 13:50:15.735,61,10,165,32,72,20,15,11,0,0,0,0,386,1.79
2022-11-01 13:51:40.935,71,11,176,41,93,29,12,6,0,0,0,0,439,1.803
2022-11-01 13:53:06.135,60,17,182,35,88,47,9,12,0,0,0,0,450,1.814
2022-11-01 13:54:31.335,64,8,174,28,71,46,4,12,0,0,0,0,407,1.827
2022-11-01 13:55:56.535,63,13,156,44,74,55,14,11,0,0,0,0,430,1.841
2022-11-01 13:57:21.735,72,22,161,39,68,50,7,14,0,0,0,0,433,1.852
2022-11-01 13:58:46.935,43,6,180,36,84,45,13,15,0,0,0,0,422,1.865
2022-11-01 14:00:12.135,50,22,192,41,102,56,21,10,0,0,0,0,494,1.878
2022-11-01 14:01:37.335,63,5,171,34,75,48,12,6,0,0,0,0,414,1.891
2022-11-01 14:03:02.535,49,8,185,32,82,39,8,8,0,0,0,0,411,1.904
2022-11-01 14:04:27.735,60,9,154,42,55,37,8,10,0,0,0,0,375,1.917
2022-11-01 14:05:52.935,65,20,177,40,84,59,10,6,0,0,0,0,461,1.928
2022-11-01 14:07:18.135,67,11,172,40,67,48,10,12,0,0,0,0,427,1.941
2022-11-01 14:08:43.335,67,7,190,38,68,40,13,9,0,0,0,0,432,1.954
2022-11-01 14:10:08.535,67,7,154,53,66,51,19,13,0,0,0,0,430,1.966
2022-11-01 14:11:33.735,74,12,161,38,84,40,10,10,0,0,0,0,429,1.979
2022-11-01 14:12:58.935,74,27,183,39,74,34,10,8,0,0,0,0,449,1.992
2022-11-01 14:14:24.135,76,11,156,43,81,46,12,9,0,0,0,0,434,2.005
2022-11-01 14:15:49.335,83,17,182,34,73,70,10,14,0,0,0,0,483,2.017
2022-11-01 14:17:14.535,52,15,167,35,65,33,14,16,0,0,0,0,397,2.03
2022-11-01 14:18:39.735,52,11,177,29,89,46,11,9,0,0,0,0,424,2.044
2022-11-01 14:20:04.935,48,11,177,28,64,37,8,15,0,0,0,0,388,2.055
2022-11-01 14:21:30.135,62,21,148,44,70,62,12,14,0,0,0,0,433,2.069
2022-11-01 14:22:55.335,83,10,183,31,78,70,1,14,0,0,0,0,470,2.082
2022-11-01 14:24:20.535,62,7,199,38,94,48,6,16,0,0,0,0,470,2.093
2022-11-01 14:25:45.735,56,12,181,52,71,49,10,11,0,0,0,0,442,2.106
2022-11-01 14:27:10.935,64,21,166,52,87,61,8,20,0,0,0,0,479,2.119
2022-11-01 14:28:36.135,57,11,194,46,74,69,6,5,0,0,0,0,462,2.131
2022-11-01 14:30:01.335,45,14,165,38,66,41,5,16,0,0,0,0,390,2.143
2022-11-01 14:31:26.535,39,16,171,36,72,52,15,7,0,0,0,0,408,2.157
2022-11-01 14:32:51.735,57,14,164,42,72,25,10,3,0,0,0,0,387,2.17
2022-11-01 14:34:16.935,70,10,159,45,86,36,6,10,0,0,0,0,422,2.182
2022-11-01 14:35:42.135,65,11,181,41,67,18,21,14,0,0,0,0,418,2.195
2022-11-01 14:37:07.335,55,10,168,53,80,59,12,12,0,0,0,0,449,2.207
2022-11-01 14:38:32.535,77,15,176,35,90,56,8,5,0,0,0,0,462,2.22
2022-11-01 14:39:57.735,58,12,174,45,79,45,8,18,0,0,0,0,439,2.233
2022-11-01 14:41:22.935,59,12,187,38,87,35,8,12,0,0,0,0,438,2.245
2022-11-01 14:42:48.135,65,12,204,34,82,30,8,11,0,0,0,0,446,2.257
2022-11-01 14:44:13.335,63,7,161,38,73,30,10,12,0,0,0,0,394,2.27
2022-11-01 14:45:38.535,51,15,168,36,75,53,10,8,0,0,0,0,416,2.282
2022-11-01 14:47:03.735,79,14,163,56,67,54,8,5,0,0,0,0,446,2.297
2022-11-01 14:48:28.935,63,21,170,36,83,57,13,11,0,0,0,0,454,2.309
2022-11-01 14:49:54.135,58,10,185,45,90,50,14,9,0,0,0,0,461,2.321
2022-11-01 14:51:19.335,74,12,182,57,82,40,9,14,0,0,0,0,470,2.334
2022-11-01 14:52:44.535,65,17,190,42,95,37,4,10,0,0,0,0,460,2.347
2022-11-01 14:54:09.735,66,8,189,28,95,39,6,10,0,0,0,0,441,2.359
2022-11-01 14:55:34.935,54,9,160,45,78,53,10,11,0,0,0,0,420,2.372
2022-11-01 14:57:00.135,69,10,169,36,86,42,13,5,0,0,0,0,430,2.385
2022-11-01 14:58:25.335,43,12,161,38,76,37,11,7,0,0,0,0,385,2.398
2022-11-01 14:59:50.535,52,8,176,38,91,51,14,10,0,0,0,0,440,2.411
2022-11-01 15:01:15.735,76,18,166,55,80,38,11,18,0,0,0,0,462,2.422
2022-11-01 15:02:40.935,57,10,174,33,72,57,8,11,0,0,0,0,422,2.435
2022-11-01 15:04:06.135,65,12,172,35,80,42,16,5,0,0,0,0,427,2.448
2022-11-01 15:05:31.335,58,7,163,23,70,79,6,16,0,0,0,0,422,2.46
2022-11-01 15:06:56.535,74,13,160,45,85,33,7,15,0,0,0,0,432,2.473
2022-11-01 15:08:21.735,50,11,193,54,88,28,16,4,0,0,0,0,444,2.486
2022-11-01 15:09:46.935,62,7,186,35,92,54,12,18,0,0,0,0,466,2.494
