Pressure,6Fold,7Fold,8Fold
1.550,0.0,0.0,0.0
1.555,1.4399999999999998e-05,7.199999999999999e-06,0.0
1.560,0.0,0.0,0.0
1.565,0.0,0.0,0.0
1.570,3.5999999999999994e-06,0.0,0.0
1.575,0.0,0.0,0.0
1.580,3.5999999999999994e-06,0.0,0.0
1.585,0.0,0.0,0.0
1.590,3.5999999999999994e-06,0.0,0.0
1.595,0.0,0.0,0.0
1.600,3.5999999999999994e-06,0.0,0.0
1.605,0.00028399999999999996,0.0,0.0
1.610,0.2596505999999788,0.09755400000000165,0.03897900000000046
1.615,0.6313355999999178,0.42536459999995163,0.2726399999999767
1.620,0.703751999999906,0.6405619999999164,0.5236249999999356
1.625,0.7078735999999053,0.6971489999999071,0.6536259999999142
1.630,0.7079517999999053,0.7064535999999055,0.6940959999999076
1.635,0.7081575999999052,0.7072309999999055,0.7009119999999065
1.640,0.7087219999999052,0.7080829999999053,0.7012669999999064
1.645,0.7082285999999053,0.7077315999999053,0.7021935999999063
1.650,0.7078025999999054,0.7075895999999053,0.7014799999999064
1.655,0.7083705999999053,0.7078699999999053,0.7016929999999063
1.660,0.7084487999999053,0.7068831999999055,0.6894135999999084
1.665,0.7075895999999053,0.697862599999907,0.6304089999999181
1.670,0.7031875999999061,0.6585285999999134,0.4694519999999444
1.675,0.6708833999999114,0.514786999999937,0.22147419999998508
1.680,0.5365673999999334,0.24390559999998146,0.04809640000000065
1.685,0.22636779999998397,0.06645580000000087,0.01939500000000006
1.690,0.05943340000000049,0.035180000000000065,0.027358
1.695,0.037648000000000036,0.0348336,0.03267
1.700,0.0357372,0.03562919999999999,0.034808399999999996
1.705,0.0359692,0.0357768,0.035387999999999996
1.710,0.035841599999999994,0.03582,0.035524799999999995
1.715,0.03584879999999999,0.035801999999999994,0.035567999999999995
1.720,0.0357804,0.035744399999999996,0.035481599999999995
1.725,0.0358164,0.035766,0.0354276
1.730,0.0358128,0.0357372,0.034811999999999996
1.735,0.0358128,0.035179199999999994,0.031244399999999995
1.740,0.035395199999999995,0.03186,0.021988799999999996
1.745,0.032198399999999995,0.022442399999999998,0.0091008
1.750,0.019591199999999996,0.0074735999999999995,0.0010584
1.755,0.0050111999999999995,0.0008171999999999999,2.8799999999999995e-05
1.760,0.0006695999999999999,5.759999999999999e-05,0.0
1.765,4.679999999999999e-05,3.5999999999999994e-06,0.0
1.770,0.0,0.0,0.0
1.775,0.0,0.0,0.0
1.780,0.0,0.0,0.0
1.785,3.5999999999999994e-06,0.0,0.0
1.790,0.0,0.0,0.0
1.795,0.0,0.0,0.0
1.800,0.0,0.0,0.0
1.805,0.0,0.0,0.0
1.810,0.0,0.0,0.0
1.815,0.0,0.0,0.0
1.820,0.0,0.0,0.0
1.825,0.0,0.0,0.0
1.830,0.0,0.0,0.0
1.835,7.199999999999999e-06,3.5999999999999994e-06,0.0
1.840,3.5999999999999994e-06,0.0,0.0
1.845,0.0,0.0,0.0
1.850,0.0,0.0,0.0
1.855,0.0,0.0,0.0
1.860,0.002768599999999996,0.0009397999999999992,0.0002032
1.865,0.0254000000000003,0.01041400000000009,0.0037845999999999956
1.870,0.09263379999999312,0.0544829999999975,0.02593340000000031
1.875,0.1609343999999853,0.12908279999998895,0.08427719999999408
1.880,0.20492719999998024,0.18039079999998306,0.1451863999999871
1.885,0.23474679999997683,0.21442679999997916,0.1859279999999824
1.890,0.24838659999998808,0.23604219999997678,0.21610319999997896
1.895,0.25227279999999164,0.24767539999998744,0.23538179999997674
1.900,0.25293319999999225,0.25219659999999156,0.2456687999999856
1.905,0.25285699999999217,0.2525521999999919,0.249402599999989
1.910,0.25272999999999207,0.252602999999992,0.2503677999999899
1.915,0.25278079999999215,0.2524759999999918,0.25016459999998975
1.920,0.252628399999992,0.2523743999999917,0.2486151999999883
1.925,0.25285699999999217,0.251536199999991,0.2424175999999826
1.930,0.25224739999999163,0.2464307999999863,0.22555199999997788
1.935,0.24625299999998612,0.23129239999997722,0.19197319999998172
1.940,0.22585679999997785,0.19598639999998127,0.13769339999998795
1.945,0.17990819999998311,0.13368019999998842,0.07030719999999568
1.950,0.10784839999999138,0.057962799999997094,0.022758400000000265
1.955,0.03522979999999971,0.013436600000000132,0.004318000000000003
1.960,0.007874000000000053,0.002666999999999996,0.0006603999999999997
1.965,0.0009397999999999992,0.000127,5.08e-05
1.970,0.0,0.0,0.0
1.975,0.0,0.0,0.0
1.980,0.0,0.0,0.0
1.985,0.0,0.0,0.0
1.990,0.0,0.0,0.0
1.995,0.0,0.0,0.0
2.000,0.0,0.0,0.0
