Pressure,6Fold,7Fold,8Fold
1.550,0.0,0.0,0.0
1.555,0.0,0.0,0.0
1.560,0.0,0.0,0.0
1.565,0.0,0.0,0.0
1.570,0.0,0.0,0.0
1.575,3.5999999999999994e-06,0.0,0.0
1.580,0.0,0.0,0.0
1.585,0.0,0.0,0.0
1.590,0.0,0.0,0.0
1.595,0.0,0.0,0.0
1.600,7.099999999999999e-05,0.0,0.0
1.605,0.000497,0.00014199999999999998,0.0
1.610,0.21015999999998694,0.0706450000000011,0.022933000000000134
1.615,0.594553999999924,0.38851199999995767,0.2245729999999846
1.620,0.6948059999999074,0.6221019999999194,0.4737829999999437
1.625,0.7061659999999056,0.6899069999999082,0.6055589999999221
1.630,0.7069469999999055,0.7030419999999061,0.6435439999999159
1.635,0.7081539999999052,0.7061659999999056,0.6527739999999144
1.640,0.7070889999999055,0.7045329999999059,0.6529869999999144
1.645,0.7076569999999054,0.7053139999999057,0.655045999999914
1.650,0.7068049999999055,0.704248999999906,0.6515669999999145
1.655,0.7074547999999053,0.7045365999999059,0.649081999999915
1.660,0.7054559999999057,0.6902619999999082,0.6089669999999215
1.665,0.6981429999999069,0.6279949999999185,0.4830839999999422
1.670,0.6079127999999218,0.4005819999999557,0.2298269999999837
1.675,0.22761759999998407,0.07922620000000127,0.023093000000000138
1.680,0.015048000000000002,0.006061999999999999,0.0018935999999999998
1.685,0.0297952,0.021293999999999997,0.012481199999999998
1.690,0.0347112,0.030761999999999998,0.023936399999999997
1.695,0.0356436,0.0344844,0.030196799999999996
1.700,0.035708399999999994,0.035355599999999994,0.032274
1.705,0.03571919999999999,0.0355464,0.032950799999999995
1.710,0.03571919999999999,0.035611199999999996,0.032990399999999996
1.715,0.035830799999999996,0.035704799999999995,0.033051599999999993
1.720,0.0357768,0.035654399999999996,0.033137999999999994
1.725,0.0357696,0.0356004,0.033001199999999994
1.730,0.0357336,0.03518279999999999,0.03136679999999999
1.735,0.035355599999999994,0.0324396,0.025030799999999995
1.740,0.0315648,0.0225468,0.012466799999999998
1.745,0.016235999999999997,0.006451199999999999,0.0019728
1.750,0.0010332,0.00017279999999999997,2.5199999999999996e-05
1.755,7.199999999999999e-06,0.0,0.0
1.760,0.0,0.0,0.0
1.765,0.0,0.0,0.0
1.770,0.0,0.0,0.0
1.775,0.0,0.0,0.0
1.780,0.0,0.0,0.0
1.785,0.0,0.0,0.0
1.790,0.0,0.0,0.0
1.795,0.0,0.0,0.0
1.800,0.0,0.0,0.0
1.805,3.5999999999999994e-06,0.0,0.0
1.810,0.0,0.0,0.0
1.815,0.0,0.0,0.0
1.820,0.0,0.0,0.0
1.825,0.0,0.0,0.0
1.830,0.0,0.0,0.0
1.835,0.0,0.0,0.0
1.840,3.5999999999999994e-06,0.0,0.0
1.845,0.0,0.0,0.0
1.850,0.0,0.0,0.0
1.855,0.0,0.0,0.0
1.860,0.00017779999999999998,2.54e-05,0.0
1.865,0.007162800000000044,0.0018795999999999975,0.000381
1.870,0.04091939999999905,0.016510000000000177,0.004699000000000009
1.875,0.10924539999999122,0.06413499999999639,0.025654000000000305
1.880,0.17551399999998363,0.13329919999998846,0.07261859999999541
1.885,0.2149601999999791,0.1843531999999826,0.12793979999998908
1.890,0.23809959999997865,0.21772879999997877,0.17058639999998418
1.895,0.2485897999999883,0.23766779999997828,0.19885659999998093
1.900,0.25171399999999117,0.2467609999999866,0.2175001999999788
1.905,0.2523997999999918,0.25054559999999004,0.22730459999997768
1.910,0.2524759999999918,0.2513583999999908,0.23200359999997713
1.915,0.2525521999999919,0.251586999999991,0.23192739999997714
1.920,0.25280619999999215,0.2516631999999911,0.23129239999997722
1.925,0.25217119999999155,0.24922479999998887,0.22146259999997833
1.930,0.25008839999998966,0.2414269999999817,0.2019045999999806
1.935,0.2415031999999818,0.22222459999997826,0.1661159999999847
1.940,0.2165349999999789,0.180720999999983,0.11188699999999091
1.945,0.16545559999998477,0.11371579999999071,0.05344159999999762
1.950,0.0911097999999933,0.04411979999999868,0.01539240000000016
1.955,0.029133800000000355,0.010591800000000092,0.0030479999999999956
1.960,0.006477000000000034,0.0018541999999999977,0.0004826
