Pressure,6Fold,7Fold,8Fold
3.50,7.199999999999999e-06,0.0,0.0
3.51,0.0,0.0,0.0
3.52,7.199999999999999e-06,0.0,0.0
3.53,0.0,0.0,0.0
3.54,0.0,0.0,0.0
3.55,1.4399999999999998e-05,0.0,0.0
3.56,0.04118000000000017,0.006673999999999992,0.0005679999999999999
3.57,0.4238699999999733,0.20334400000000347,0.07980400000000096
3.58,0.6459579999999369,0.49856199999996104,0.2787459999999971
3.59,0.6970851999999285,0.6265039999999401,0.4224499999999735
3.60,0.706591999999927,0.6779079999999316,0.4975679999999612
3.61,0.7073019999999268,0.6848659999999305,0.5231279999999571
3.62,0.7074727999999267,0.6840211999999306,0.5190171999999577
3.63,0.7057543999999271,0.6834459999999307,0.523837999999957
3.64,0.7077351999999267,0.6857179999999303,0.522843999999957
3.65,0.7070323999999268,0.6840283999999306,0.5184491999999578
3.66,0.7073019999999268,0.6850079999999305,0.5207139999999574
3.67,0.7088783999999265,0.6871451999999301,0.5312291999999557
3.68,0.7074439999999268,0.6857179999999303,0.5239799999999569
3.69,0.7076075999999267,0.6847239999999305,0.5207139999999574
3.70,0.7103827999999263,0.6843759999999305,0.523221599999957
3.71,0.7237859999999241,0.6808419999999312,0.4824539999999637
3.72,0.7300611999999231,0.6659503999999336,0.4262091999999729
3.73,0.7127447999999259,0.6015923999999442,0.3196627999999904
3.74,0.6674607999999334,0.45957159999996744,0.1817216000000031
3.75,0.5195347999999576,0.2725571999999981,0.07513640000000091
3.76,0.33608519999998765,0.133235600000002,0.04002920000000021
3.77,0.1884412000000031,0.07221160000000076,0.02939559999999999
3.78,0.11171800000000154,0.0496284000000003,0.027412799999999994
3.79,0.07746200000000085,0.0400856000000001,0.026535199999999995
3.80,0.05750280000000044,0.036230000000000026,0.026783999999999995
3.81,0.05004160000000028,0.036542800000000035,0.027199599999999997
3.82,0.043622800000000156,0.03505080000000001,0.026366399999999998
3.83,0.04052560000000009,0.035142400000000004,0.026063999999999997
3.84,0.03848200000000005,0.034603199999999994,0.026236799999999998
3.85,0.03705480000000002,0.0346516,0.025977599999999997
3.86,0.036236800000000007,0.0340416,0.024400799999999997
3.87,0.0355156,0.032248799999999994,0.021023999999999998
3.88,0.0344212,0.028511999999999996,0.014608799999999998
3.89,0.0314548,0.021182399999999997,0.007725599999999999
3.90,0.0242136,0.0117072,0.0027359999999999997
3.91,0.013953599999999998,0.0045216,0.0005615999999999999
3.92,0.006566399999999999,0.0013679999999999999,0.00010799999999999998
3.93,0.0026279999999999997,0.00044639999999999995,1.4399999999999998e-05
3.94,0.0010727999999999998,0.00010799999999999998,7.199999999999999e-06
3.95,0.00038879999999999996,4.319999999999999e-05,0.0
3.96,0.00025919999999999996,1.4399999999999998e-05,0.0
3.97,9.359999999999998e-05,7.199999999999999e-06,0.0
3.98,9.359999999999998e-05,7.199999999999999e-06,0.0
3.99,2.8799999999999995e-05,7.199999999999999e-06,0.0
4.00,7.199999999999999e-06,0.0,0.0
4.01,0.0,0.0,0.0
4.02,0.0,0.0,0.0
4.03,0.0,0.0,0.0
4.04,0.0,0.0,0.0
4.05,0.0,0.0,0.0
4.06,0.0,0.0,0.0
4.07,0.0002032,0.0,0.0
4.08,0.0029463999999999966,0.0006096,0.0002032
4.09,0.02524760000000024,0.009194800000000015,0.0019303999999999983
4.10,0.08458199999999778,0.04292600000000049,0.014071600000000083
4.11,0.15260319999998997,0.10617199999999531,0.04572000000000053
4.12,0.1988311999999847,0.16007079999998913,0.08986519999999719
4.13,0.22849839999998128,0.1986787999999847,0.126339599999993
4.14,0.24267159999997967,0.21833839999998245,0.15255239999998998
4.15,0.25049479999997876,0.23555959999998047,0.17033239999998795
4.16,0.25227279999997854,0.24175719999997977,0.17708879999998717
4.17,0.2525267999999785,0.24104599999997983,0.1813559999999867
4.18,0.2527807999999785,0.24475439999997942,0.18547079999998622
4.19,0.2528315999999785,0.24475439999997942,0.18516599999998626
4.20,0.25298399999997845,0.24516079999997936,0.1881631999999859
4.21,0.2530855999999785,0.24541479999997934,0.18750279999998598
4.22,0.25242519999997853,0.24455119999997943,0.1864359999999861
4.23,0.2526791999999785,0.24561799999997933,0.18917919999998578
4.24,0.25298399999997845,0.24373839999997954,0.18445479999998635
4.25,0.25232359999997855,0.24323039999997959,0.18582639999998618
4.26,0.2527807999999785,0.24323039999997959,0.18166079999998666
4.27,0.25257759999997853,0.2422651999999797,0.178561999999987
4.28,0.2519171999999786,0.23835359999998015,0.16835119999998818
4.29,0.24988519999997882,0.23047959999998105,0.15463519999998976
4.30,0.2431795999999796,0.21148039999998325,0.1273047999999929
4.31,0.22631399999998153,0.18186399999998662,0.09799319999999626
4.32,0.19324319999998532,0.1342135999999921,0.056438800000000684
4.33,0.14503399999999086,0.08127999999999817,0.024841200000000237
4.34,0.08326119999999794,0.03479800000000038,0.007670799999999992
4.35,0.03815080000000042,0.011480800000000046,0.0023367999999999974
4.36,0.01178560000000005,0.0028955999999999964,0.0006096
4.37,0.0025907999999999973,0.00035559999999999997,0.0
4.38,0.0006604,5.08e-05,0.0
4.39,0.0,0.0,0.0
4.40,5.08e-05,0.0,0.0
4.41,0.0,0.0,0.0
4.42,0.0,0.0,0.0
4.43,0.0,0.0,0.0
4.44,0.0,0.0,0.0
4.45,0.0,0.0,0.0
4.46,0.0,0.0,0.0
4.47,0.0,0.0,0.0
4.48,0.0,0.0,0.0
4.49,0.0,0.0,0.0
4.50,0.0,0.0,0.0
