Pressure,6Fold,7Fold,8Fold
3.50,0.0,0.0,0.0
3.51,0.0,0.0,0.0
3.52,3.5999999999999994e-06,0.0,0.0
3.53,0.0,0.0,0.0
3.54,0.0,0.0,0.0
3.55,7.099999999999999e-05,7.099999999999999e-05,0.0
3.56,0.0008520000000000001,7.099999999999999e-05,0.0
3.57,0.09798000000000166,0.021158000000000097,0.002981999999999997
3.58,0.3767969999999596,0.16677899999999407,0.04167700000000051
3.59,0.5846849999999255,0.3860979999999581,0.14370399999999783
3.60,0.6626429999999127,0.5233409999999357,0.25382499999997976
3.61,0.691042999999908,0.6037129999999225,0.343852999999965
3.62,0.6989949999999068,0.6333909999999175,0.38922199999995755
3.63,0.7013451999999064,0.6450385999999156,0.41861599999995275
3.64,0.7021189999999062,0.6500759999999148,0.4238699999999519
3.65,0.7019059999999063,0.6527029999999144,0.4317509999999506
3.66,0.7038229999999059,0.6559689999999139,0.4365789999999498
3.67,0.7033259999999061,0.6526319999999144,0.4306149999999508
3.68,0.6990659999999068,0.6426209999999161,0.4139299999999535
3.69,0.6914725999999081,0.6134399999999208,0.3659339999999614
3.70,0.6688883999999118,0.5375445999999333,0.2685929999999774
3.71,0.5949943999999239,0.3903649999999574,0.1390009999999986
3.72,0.4365841999999498,0.20065239999998852,0.04422080000000057
3.73,0.2042127999999878,0.06184060000000095,0.009434399999999983
3.74,0.06302560000000067,0.025672000000000098,0.008702999999999997
3.75,0.03432540000000002,0.0263978,0.0126936
3.76,0.0346716,0.029750399999999996,0.016653599999999998
3.77,0.0351072,0.03167639999999999,0.019422
3.78,0.035395199999999995,0.0324864,0.020689199999999998
3.79,0.035431199999999996,0.0327204,0.021275999999999996
3.80,0.0354564,0.033001199999999994,0.021761999999999997
3.81,0.03544919999999999,0.032990399999999996,0.021574799999999998
3.82,0.035441999999999994,0.032684399999999995,0.021099599999999996
3.83,0.0352368,0.031834799999999996,0.019544399999999996
3.84,0.03460679999999999,0.029368799999999997,0.0159084
3.85,0.032777999999999995,0.025279199999999998,0.0110952
3.86,0.028976399999999996,0.018424799999999998,0.0061703999999999995
3.87,0.0208368,0.009439199999999998,0.0022283999999999997
3.88,0.010702799999999998,0.0031751999999999996,0.0005183999999999999
3.89,0.0029195999999999996,0.00048239999999999996,5.399999999999999e-05
3.90,0.00029879999999999994,2.5199999999999996e-05,0.0
3.91,1.0799999999999998e-05,0.0,0.0
3.92,0.0,0.0,0.0
3.93,0.0,0.0,0.0
3.94,0.0,0.0,0.0
3.95,0.0,0.0,0.0
3.96,0.0,0.0,0.0
3.97,0.0,0.0,0.0
3.98,0.0,0.0,0.0
3.99,0.0,0.0,0.0
4.00,0.0,0.0,0.0
4.01,0.0,0.0,0.0
4.02,0.0,0.0,0.0
4.03,0.0,0.0,0.0
4.04,0.0,0.0,0.0
4.05,0.0,0.0,0.0
4.06,0.0,0.0,0.0
4.07,0.0,0.0,0.0
4.08,0.0,0.0,0.0
4.09,0.0004572,0.0001016,0.0
4.10,0.004673600000000009,0.000990599999999999,5.08e-05
4.11,0.018694400000000208,0.004572000000000007,0.0004064
4.12,0.051003199999997896,0.017145000000000184,0.0029209999999999956
4.13,0.08699499999999377,0.0378713999999994,0.007391400000000046
4.14,0.12971779999998886,0.06349999999999646,0.016357600000000173
4.15,0.1642363999999849,0.09319259999999306,0.02819400000000034
4.16,0.19601179999998125,0.1266951999999892,0.04478019999999861
4.17,0.2182875999999787,0.15641319999998582,0.06662419999999611
4.18,0.23172419999997718,0.18308319999998274,0.08702039999999377
4.19,0.24094439999998127,0.20116799999998067,0.10955019999999117
4.20,0.24592279999998584,0.21450299999997915,0.12458699999998946
4.21,0.24800559999998775,0.22204679999997828,0.13487399999998828
4.22,0.24932639999998896,0.22478999999997795,0.14036039999998765
4.23,0.2485135999999882,0.22296119999997818,0.13776959999998795
4.24,0.24701499999998683,0.21615399999997895,0.12362179999998957
4.25,0.24213819999998237,0.2035555999999804,0.1050289999999917
4.26,0.233222799999977,0.18323559999998273,0.08648699999999382
4.27,0.2193797999999786,0.1573021999999857,0.06456679999999634
4.28,0.198348599999981,0.13002259999998883,0.04673599999999838
4.29,0.17066259999998418,0.09502139999999284,0.02951480000000036
4.30,0.13088619999998874,0.0639825999999964,0.017119600000000183
4.31,0.08813799999999364,0.035864799999999634,0.007696200000000051
4.32,0.046812199999998375,0.01463040000000015,0.0024383999999999964
4.33,0.018592800000000204,0.0040894,0.0005841999999999998
4.34,0.005715000000000023,0.0009397999999999992,5.08e-05
4.35,0.0012191999999999986,0.0001016,0.0
4.36,0.0001016,0.0,0.0
4.37,2.54e-05,0.0,0.0
4.38,0.0,0.0,0.0
4.39,0.0,0.0,0.0
4.40,0.0,0.0,0.0
4.41,0.0,0.0,0.0
4.42,0.0,0.0,0.0
4.43,0.0,0.0,0.0
4.44,0.0,0.0,0.0
4.45,0.0,0.0,0.0
4.46,0.0,0.0,0.0
4.47,0.0,0.0,0.0
