Pressure,6Fold,7Fold,8Fold
3.50,3.5999999999999994e-06,0.0,0.0
3.51,0.0,0.0,0.0
3.52,3.5999999999999994e-06,0.0,0.0
3.53,3.5999999999999994e-06,0.0,0.0
3.54,0.0,0.0,0.0
3.55,3.5999999999999994e-06,0.0,0.0
3.56,0.00888219999999998,0.00071,7.099999999999999e-05
3.57,0.39476359999995664,0.18502599999999106,0.07320100000000115
3.58,0.6474489999999152,0.49032599999994103,0.3090629999999707
3.59,0.7026869999999061,0.6533419999999143,0.5295889999999346
3.60,0.7090167999999052,0.6993499999999068,0.6416979999999162
3.61,0.7086545999999052,0.7069469999999055,0.6880609999999086
3.62,0.7092261999999051,0.7087965999999052,0.7018349999999063
3.63,0.709435599999905,0.7092225999999051,0.7052429999999058
3.64,0.709577599999905,0.709293599999905,0.7063079999999056
3.65,0.7089493999999051,0.7087929999999052,0.7059529999999057
3.66,0.7087255999999051,0.7086545999999052,0.7060949999999057
3.67,0.7095811999999051,0.7092225999999051,0.7060239999999056
3.68,0.7093645999999051,0.7090805999999051,0.7046039999999059
3.69,0.7094391999999051,0.7090769999999051,0.6985689999999068
3.70,0.7106595999999049,0.7085191999999052,0.6726719999999111
3.71,0.7257977999999023,0.7082509999999053,0.612411999999921
3.72,0.7356373999999005,0.6939631999999074,0.4954237999999402
3.73,0.725704799999902,0.6200319999999194,0.32242399999996835
3.74,0.6685493999999114,0.45274079999994676,0.16153299999999465
3.75,0.4705601999999438,0.20127479999998799,0.0583320000000005
3.76,0.2750585999999759,0.08644300000000103,0.03950260000000009
3.77,0.11914620000000146,0.0507624000000003,0.03619520000000001
3.78,0.051894800000000324,0.03809560000000004,0.035653399999999995
3.79,0.03875620000000005,0.03640240000000001,0.035665199999999994
3.80,0.035912599999999996,0.03580559999999999,0.035621999999999994
3.81,0.035856,0.0358272,0.0356868
3.82,0.03584879999999999,0.035837999999999995,0.03567239999999999
3.83,0.03585239999999999,0.035837999999999995,0.035481599999999995
3.84,0.035888399999999994,0.035837999999999995,0.035002799999999994
3.85,0.03584879999999999,0.035740799999999996,0.0334584
3.86,0.0357768,0.035308799999999994,0.030056399999999997
3.87,0.035661599999999995,0.0337248,0.0239904
3.88,0.03474359999999999,0.029357999999999995,0.015209999999999998
3.89,0.0310562,0.020123999999999996,0.006573599999999999
3.90,0.0212364,0.008236799999999999,0.0013499999999999999
3.91,0.010386,0.0023759999999999996,0.0001836
3.92,0.0032939999999999996,0.0005399999999999999,2.5199999999999996e-05
3.93,0.0009431999999999999,0.0001368,3.5999999999999994e-06
3.94,0.0001512,2.1599999999999996e-05,0.0
3.95,2.1599999999999996e-05,3.5999999999999994e-06,0.0
3.96,0.0,0.0,0.0
3.97,3.5999999999999994e-06,0.0,0.0
3.98,3.5999999999999994e-06,3.5999999999999994e-06,0.0
3.99,3.5999999999999994e-06,0.0,0.0
4.00,0.0,0.0,0.0
4.01,0.0,0.0,0.0
4.02,0.0,0.0,0.0
4.03,0.0,0.0,0.0
4.04,0.0,0.0,0.0
4.05,0.0,0.0,0.0
4.06,0.0,0.0,0.0
4.07,0.0,0.0,0.0
4.08,0.0016255999999999979,0.000254,2.54e-05
4.09,0.019405600000000217,0.006731000000000037,0.001650999999999998
4.10,0.07373619999999528,0.03817619999999937,0.012547600000000119
4.11,0.14051279999998764,0.10165079999999209,0.04815839999999822
4.12,0.18554699999998248,0.1564639999999858,0.10106659999999215
4.13,0.21983699999997852,0.1949195999999814,0.14762479999998682
4.14,0.24290019999998305,0.22341839999997812,0.18181319999998288
4.15,0.2514345999999909,0.24203659999998228,0.20982939999997968
4.16,0.2530855999999924,0.24955499999998917,0.22829519999997755
4.17,0.2531871999999925,0.2525521999999919,0.24013159999998052
4.18,0.2536443999999929,0.2532125999999925,0.24559259999998553
4.19,0.25356819999999286,0.2533141999999926,0.24846279999998816
4.20,0.25372059999999297,0.2535427999999928,0.2509011999999904
4.21,0.25356819999999286,0.2535173999999928,0.251561599999991
4.22,0.25356819999999286,0.2535173999999928,0.25204419999999145
4.23,0.25366979999999295,0.25359359999999287,0.25110439999999057
4.24,0.25346659999999277,0.2534411999999927,0.2485135999999882
4.25,0.2534919999999928,0.2533141999999926,0.24516079999998514
4.26,0.25366979999999295,0.2529839999999923,0.2379217999999785
4.27,0.2533649999999927,0.2517393999999912,0.2270505999999777
4.28,0.25293319999999225,0.247192799999987,0.2059939999999801
4.29,0.2503677999999899,0.23665179999997735,0.17858739999998327
4.30,0.2431541999999833,0.21600159999997898,0.13959839999998774
4.31,0.22138639999997836,0.1756155999999836,0.09405619999999296
4.32,0.1825751999999828,0.1241297999999895,0.050926999999997905
4.33,0.1233423999999896,0.06609079999999616,0.019431000000000215
4.34,0.06179819999999666,0.024155400000000285,0.004876800000000011
4.35,0.023368000000000274,0.006477000000000034,0.0011429999999999988
4.36,0.0075946000000000485,0.0011429999999999988,7.62e-05
4.37,0.0019303999999999975,0.00017779999999999998,0.0
4.38,0.0004064,0.0,0.0
4.39,0.0,0.0,0.0
4.40,0.0,0.0,0.0
4.41,0.0,0.0,0.0
4.42,0.0,0.0,0.0
4.43,0.0,0.0,0.0
4.44,0.0,0.0,0.0
4.45,0.0,0.0,0.0
4.46,0.0,0.0,0.0
4.47,0.0,0.0,0.0
4.48,0.0,0.0,0.0
4.49,0.0,0.0,0.0
4.50,0.0,0.0,0.0
