Pressure,6Fold,7Fold,8Fold
3.50,0.0,0.0,0.0
3.51,0.0,0.0,0.0
3.52,0.0,0.0,0.0
3.53,0.0,0.0,0.0
3.54,0.0,0.0,0.0
3.55,0.0,0.0,0.0
3.56,0.0021299999999999995,0.0,0.0
3.57,0.26554000000000205,0.08803999999999981,0.025559999999999982
3.58,0.5680000000000083,0.3692000000000042,0.17111000000000015
3.59,0.6823100000000105,0.5971100000000088,0.4039900000000049
3.60,0.706450000000011,0.6688200000000102,0.5339200000000075
3.61,0.707870000000011,0.6943800000000108,0.5829100000000086
3.62,0.707870000000011,0.6936700000000108,0.6035000000000089
3.63,0.7092900000000111,0.7014800000000109,0.611310000000009
3.64,0.7085800000000111,0.6972200000000108,0.5935600000000086
3.65,0.7092900000000111,0.7000600000000109,0.6255100000000093
3.66,0.7085800000000111,0.7014800000000109,0.608470000000009
3.67,0.7092900000000111,0.7050300000000109,0.6020800000000088
3.68,0.707870000000011,0.6965100000000108,0.6198300000000092
3.69,0.7043200000000109,0.7000600000000109,0.6035000000000089
3.70,0.707870000000011,0.6993500000000108,0.5843300000000086
3.71,0.707906000000011,0.6830200000000105,0.5225600000000074
3.72,0.6981820000000108,0.6333200000000095,0.4047000000000049
3.73,0.6787520000000105,0.5381740000000076,0.2481860000000017
3.74,0.5859620000000086,0.3330000000000034,0.10962599999999977
3.75,0.3796620000000044,0.163166,0.034783999999999954
3.76,0.21518800000000107,0.08173999999999987,0.02566399999999999
3.77,0.11008199999999979,0.040481999999999976,0.028887999999999994
3.78,0.0734859999999999,0.03879399999999999,0.029915999999999998
3.79,0.04575999999999997,0.03669999999999999,0.030635999999999997
3.80,0.039899999999999984,0.035244,0.030383999999999998
3.81,0.043027999999999976,0.03631399999999999,0.031211999999999997
3.82,0.03794999999999999,0.03564,0.031428
3.83,0.03798599999999999,0.03531599999999999,0.030563999999999997
3.84,0.03589199999999999,0.035711999999999994,0.030599999999999995
3.85,0.035927999999999995,0.035567999999999995,0.030743999999999997
3.86,0.035783999999999996,0.035064,0.030635999999999997
3.87,0.035856,0.034991999999999995,0.028691999999999995
3.88,0.035387999999999996,0.034019999999999995,0.025991999999999998
3.89,0.03528,0.03294,0.021779999999999997
3.90,0.034235999999999996,0.028331999999999996,0.013967999999999998
3.91,0.029843999999999996,0.019187999999999997,0.007199999999999999
3.92,0.021167999999999996,0.010043999999999999,0.0023759999999999996
3.93,0.010871999999999998,0.00324,0.000396
3.94,0.004607999999999999,0.0006119999999999999,7.199999999999999e-05
3.95,0.0020159999999999996,0.00032399999999999996,0.0
3.96,0.00046799999999999994,7.199999999999999e-05,0.0
3.97,0.00010799999999999998,3.5999999999999994e-05,0.0
3.98,7.199999999999999e-05,0.0,0.0
3.99,3.5999999999999994e-05,0.0,0.0
4.00,0.00010799999999999998,0.0,0.0
4.01,0.0,0.0,0.0
4.02,0.0,0.0,0.0
4.03,0.0,0.0,0.0
4.04,0.0,0.0,0.0
4.05,0.0,0.0,0.0
4.06,0.0,0.0,0.0
4.07,0.0,0.0,0.0
4.08,0.0,0.0,0.0
4.09,0.0,0.0,0.0
4.10,0.0,0.0,0.0
4.11,0.0,0.0,0.0
4.12,0.0,0.0,0.0
4.13,0.0,0.0,0.0
4.14,0.0,0.0,0.0
4.15,0.0,0.0,0.0
4.16,0.0012699999999999999,0.0,0.0
4.17,0.005841999999999998,0.002032,0.000508
4.18,0.03606799999999994,0.013207999999999985,0.004318
4.19,0.09906000000000081,0.05613400000000022,0.021335999999999973
4.20,0.1546860000000016,0.10363200000000088,0.04495800000000006
4.21,0.19075400000000212,0.15290800000000157,0.08509000000000062
4.22,0.22352000000000258,0.18542000000000206,0.112014000000001
4.23,0.24104600000000284,0.21539200000000247,0.14452600000000146
4.24,0.24892000000000294,0.23393400000000272,0.16662400000000177
4.25,0.252476000000003,0.2438400000000029,0.19075400000000212
4.26,0.254000000000003,0.24892000000000294,0.20091400000000226
4.27,0.253492000000003,0.24866600000000294,0.20802600000000238
4.28,0.253492000000003,0.24892000000000294,0.21590000000000248
4.29,0.253492000000003,0.25196800000000297,0.2110740000000024
4.30,0.254000000000003,0.25146000000000296,0.21361400000000244
4.31,0.253238000000003,0.250698000000003,0.2171700000000025
4.32,0.254000000000003,0.250698000000003,0.21894800000000253
4.33,0.253492000000003,0.24892000000000294,0.20599400000000234
4.34,0.252984000000003,0.24790400000000293,0.20599400000000234
4.35,0.253492000000003,0.2456180000000029,0.19735800000000223
4.36,0.252476000000003,0.23952200000000282,0.17145000000000185
4.37,0.25044400000000294,0.23190200000000272,0.1605280000000017
4.38,0.2461260000000029,0.22021800000000255,0.13792200000000138
4.39,0.2306320000000027,0.18872200000000208,0.0985520000000008
4.40,0.20624800000000235,0.15265400000000157,0.0767080000000005
4.41,0.16992600000000183,0.10972800000000096,0.04140200000000001
4.42,0.11785600000000108,0.06477000000000034,0.017525999999999976
4.43,0.07010400000000042,0.03479799999999995,0.005333999999999999
4.44,0.02844799999999996,0.008889999999999992,0.0017779999999999998
4.45,0.008127999999999993,0.002032,0.0
4.46,0.0017779999999999998,0.0,0.0
4.47,0.0,0.0,0.0
4.48,0.000254,0.0,0.0
4.49,0.0,0.0,0.0
4.50,0.0,0.0,0.0
