Timestamp (UTC_TIME),PMT0,PMT1,PMT2,PMT3,PMT4,PMT5,PMT6,PMT7,6Fold,7Fold,8Fold,Trigger,TotalHits,Pressure
2022-11-05 18:51:37.335,4954,3070,5161,5246,10728,7967,3692,4172,79,19,2,270499,44990,4.397
2022-11-05 18:51:51.735,5233,3092,5202,5134,10712,7884,3556,4281,57,13,2,275912,45094,4.396
2022-11-05 18:52:06.135,5284,3158,5374,5125,10578,8107,3538,4147,81,22,3,272024,45311,4.396
2022-11-05 18:52:20.535,4744,3109,5140,5222,10537,7982,3544,4386,71,12,1,272556,44664,4.396
2022-11-05 18:52:34.935,5141,3162,5450,4969,10567,8207,3681,4262,80,20,1,275617,45439,4.396
2022-11-05 18:52:49.335,5104,3166,5087,4973,10535,8041,3423,4338,87,31,8,271187,44667,4.396
2022-11-05 18:53:03.735,4982,3079,5257,5317,10699,8757,3782,4284,83,18,3,269313,46157,4.396
2022-11-05 18:53:18.135,5136,3051,5316,5269,10925,8439,3800,4478,68,21,4,279952,46414,4.396
2022-11-05 18:53:32.535,4962,3312,5417,5193,10953,8147,3655,4263,69,16,4,274465,45902,4.396
2022-11-05 18:53:46.935,4915,3013,4962,5036,10560,8156,3487,4305,81,10,1,269596,44434,4.396
2022-11-05 18:54:01.335,5106,3235,5378,5183,11140,7970,3700,4525,79,22,0,278157,46237,4.396
2022-11-05 18:54:15.735,5185,3231,5193,5159,10926,7721,3516,4259,62,14,1,274927,45190,4.396
2022-11-05 18:54:30.135,5055,3286,5398,5168,11257,7521,3725,4410,68,19,5,268847,45820,4.394
2022-11-05 18:54:44.535,5434,3374,5572,5450,11796,8266,3923,4696,65,21,1,277535,48511,4.394
2022-11-05 18:54:58.935,5196,3073,5276,5359,11501,8002,3686,4520,72,20,2,273216,46613,4.393
2022-11-05 18:55:13.335,5320,3283,5512,5271,12087,7746,3774,4621,66,8,0,271872,47614,4.393
2022-11-05 18:55:27.735,5779,3434,5725,5576,12188,7727,4109,4878,86,22,4,273984,49416,4.391
2022-11-05 18:55:42.135,5998,3368,5737,5533,12762,8466,3811,5087,89,20,5,272694,50762,4.39
2022-11-05 18:55:56.535,5946,3468,5811,5426,12440,8585,3695,5002,72,15,3,273513,50373,4.391
2022-11-05 18:56:10.935,5945,3366,5414,5498,12402,8074,3697,4973,75,16,3,273161,49369,4.391
2022-11-05 18:56:25.335,5772,3382,5611,5671,12606,7927,3609,4839,67,16,2,277312,49417,4.391
2022-11-05 18:56:39.735,6004,3210,5441,5548,12391,7597,3713,4960,61,17,5,273824,48864,4.39
2022-11-05 18:56:54.135,6606,3610,6079,5912,13388,8231,3802,5044,89,14,2,274484,52672,4.389
2022-11-05 18:57:08.535,6381,3533,5979,5684,13220,7971,4084,5400,86,23,3,273372,52252,4.388
2022-11-05 18:57:22.935,1645,874,1580,1368,3396,1915,874,1297,6,3,1,64643,12949,4.388
2022-11-05 18:57:37.335,6866,3633,6306,6013,14322,8523,4183,5828,72,17,2,277848,55674,4.386
2022-11-05 18:57:51.735,6858,3794,6340,5828,14887,8390,3892,5792,92,20,2,275011,55781,4.385
2022-11-05 18:58:06.135,7173,3880,6823,6227,15011,8253,3962,5916,53,9,3,274830,57245,4.384
2022-11-05 18:58:20.535,7874,3999,7073,6245,15690,8237,4134,6117,92,28,0,275242,59369,4.383
2022-11-05 18:58:34.935,7833,3997,6887,6316,15775,8075,3893,6372,76,18,4,275005,59148,4.382
2022-11-05 18:58:49.335,7967,4034,7339,6414,16147,8369,3966,6281,75,14,3,270491,60517,4.382
2022-11-05 18:59:03.735,8062,4066,7317,6635,16700,7993,4066,6500,76,18,3,274421,61339,4.381
2022-11-05 18:59:18.135,8065,4036,7472,6662,16422,8259,4066,6361,64,19,3,268437,61343,4.38
2022-11-05 18:59:32.535,8337,3985,7462,6593,16580,8014,4148,6357,83,18,1,270182,61476,4.38
2022-11-05 18:59:46.935,8438,4176,7505,6589,16679,8217,4057,6229,63,10,2,272655,61890,4.381
2022-11-05 19:00:01.335,8151,4158,7326,6623,16240,8121,4112,6010,82,18,4,268115,60741,4.381
2022-11-05 19:00:15.735,8357,3916,7438,6612,16709,8018,3910,6131,71,11,1,270483,61091,4.38
2022-11-05 19:00:30.135,8780,4258,7778,6796,17112,8323,4165,6329,82,20,2,269783,63541,4.379
2022-11-05 19:00:44.535,9087,4107,7880,7199,17753,8454,4260,6550,58,9,3,268241,65290,4.378
2022-11-05 19:00:58.935,9002,4336,8399,7313,17790,7720,4159,7023,68,19,2,266201,65742,4.377
2022-11-05 19:01:13.335,9265,4552,8429,7447,18089,7514,4207,7018,69,16,2,265865,66521,4.377
2022-11-05 19:01:27.735,10008,4653,8787,7713,18689,8101,4330,7287,86,25,6,267273,69568,4.375
2022-11-05 19:01:42.135,10181,4762,9134,8121,19102,8301,4167,7719,71,18,1,268262,71487,4.374
2022-11-05 19:01:56.535,11080,5071,9741,8188,19366,8252,4601,8006,91,19,1,269770,74305,4.373
2022-11-05 19:02:10.935,11236,5255,9972,8316,19993,8688,4573,8460,79,16,1,268525,76493,4.373
2022-11-05 19:02:25.335,11474,5333,10314,8521,20879,8045,4538,8607,58,16,2,267624,77711,4.372
2022-11-05 19:02:39.735,12145,5783,10869,9175,21141,8165,4742,9099,69,22,4,271887,81119,4.371
2022-11-05 19:02:54.135,12268,5448,10919,9061,20561,8682,4758,8942,61,13,2,268567,80639,4.37
2022-11-05 19:03:08.535,12021,5451,10715,9098,20505,8585,4531,8691,74,20,1,264451,79597,4.371
2022-11-05 19:03:22.935,12213,5361,10952,9275,21123,8373,4656,8840,57,15,5,273628,80793,4.371
2022-11-05 19:03:37.335,12025,5493,10998,9161,20740,8208,4534,8988,70,15,1,267957,80147,4.37
2022-11-05 19:03:51.735,12610,5719,11447,9749,21100,8475,4718,8983,63,18,1,266686,82801,4.37
2022-11-05 19:04:06.135,13065,5911,11883,9858,21836,8888,4850,9591,62,13,2,271138,85882,4.369
2022-11-05 19:04:20.535,13552,6101,12163,10305,22083,9118,5060,10141,95,20,3,270287,88523,4.368
2022-11-05 19:04:34.935,13848,6305,12593,10457,22646,9174,4967,10226,68,20,4,263742,90216,4.367
2022-11-05 19:04:49.335,14470,6639,13183,11107,23151,9081,5168,11007,60,17,2,270137,93806,4.366
2022-11-05 19:05:03.735,15089,6989,13514,11280,23052,9175,5497,11462,65,15,2,267873,96058,4.365
2022-11-05 19:05:18.135,15213,7057,13827,11659,23293,8612,5414,11975,56,14,0,264240,97050,4.364
2022-11-05 19:05:32.535,16124,7674,15122,12581,24347,9444,5823,12898,68,20,2,271790,104013,4.363
2022-11-05 19:05:46.935,16548,7783,15106,12879,24443,9499,5933,13086,73,14,1,266070,105277,4.362
2022-11-05 19:06:01.335,16908,8377,15776,13415,25124,9819,6045,13869,64,14,0,269008,109333,4.361
2022-11-05 19:06:15.735,18034,8849,16851,13848,25604,10331,6302,14828,68,21,5,272273,114647,4.361
2022-11-05 19:06:30.135,17448,8561,16278,14049,25219,9953,6262,14704,85,24,4,266078,112474,4.36
2022-11-05 19:06:44.535,17885,8745,16618,13961,25402,10341,6255,14756,68,17,2,267430,113963,4.36
2022-11-05 19:06:58.935,17970,8557,16637,14074,25435,10177,6193,14562,56,8,0,269707,113605,4.36
2022-11-05 19:07:13.335,17884,8609,16552,13878,25253,10455,6214,14778,84,27,4,265337,113623,4.361
2022-11-05 19:07:27.735,18271,8880,16930,14430,25369,9802,6251,15297,61,9,1,267702,115230,4.36
2022-11-05 19:07:42.135,18814,9246,17610,14929,26115,10826,6615,15942,75,20,5,270212,120097,4.359
2022-11-05 19:07:56.535,19838,10023,18330,15782,26747,10680,6914,16744,69,18,3,271128,125058,4.358
2022-11-05 19:08:10.935,20197,10020,19083,16220,27026,10958,7106,17753,56,14,3,272422,128363,4.356
2022-11-05 19:08:25.335,20968,10788,19658,17073,27366,11536,7504,18388,80,18,2,271015,133281,4.356
2022-11-05 19:08:39.735,21322,11366,19981,17496,27903,12401,7678,19269,80,15,2,271020,137416,4.354
2022-11-05 19:08:54.135,21517,11272,20482,17691,27896,11491,7834,19692,79,12,2,264556,137875,4.354
2022-11-05 19:09:08.535,22181,12087,21731,18918,28595,12523,8394,20777,82,20,7,270305,145206,4.354
2022-11-05 19:09:22.935,23100,12707,22157,19304,28449,12639,8547,21869,82,15,1,268629,148772,4.352
2022-11-05 19:09:37.335,6219,3563,6265,5232,7891,3838,2357,5813,27,6,0,71150,41178,4.351
2022-11-05 19:09:51.735,24263,13915,23306,20443,29164,13442,9386,23110,102,16,3,266721,157029,4.351
2022-11-05 19:10:06.135,24698,14191,23518,20617,29426,13550,9232,23128,114,21,2,266898,158360,4.35
2022-11-05 19:10:20.535,24110,13727,23332,20569,29149,13321,9079,23186,105,12,2,268428,156473,4.351
2022-11-05 19:10:34.935,25002,14117,24221,21253,29832,13912,9426,24062,126,16,2,271320,161825,4.35
2022-11-05 19:10:49.335,24666,13686,24696,22124,30366,15436,9458,23410,132,19,2,271182,163842,4.349
2022-11-05 19:11:03.735,24716,14469,24599,22325,29935,14837,9601,23714,144,11,2,264516,164196,4.349
2022-11-05 19:11:18.135,25862,15252,26105,23603,30731,15391,10225,24998,146,20,2,269459,172167,4.348
2022-11-05 19:11:32.535,27231,16094,26871,24500,31612,16921,10817,26141,204,19,1,273297,180187,4.347
2022-11-05 19:11:46.935,27813,16925,27702,25115,31255,16995,11312,27192,232,27,4,270288,184309,4.346
2022-11-05 19:12:01.335,28679,17856,29014,26466,32166,17577,11909,28060,295,27,1,273120,191727,4.344
2022-11-05 19:12:15.735,28928,18146,28594,26630,31961,18100,12011,28465,352,30,1,269162,192835,4.344
2022-11-05 19:12:30.135,29644,19098,29887,27486,32263,18221,12752,29458,459,47,5,270199,198809,4.344
2022-11-05 19:12:44.535,30046,19900,30408,27944,32768,19404,13407,30348,536,51,4,269948,204225,4.342
2022-11-05 19:12:58.935,30715,20760,31297,28827,33201,20348,13897,31239,671,62,5,268784,210284,4.342
2022-11-05 19:13:13.335,32289,21721,32676,29951,34017,21105,15128,32443,873,79,0,273509,219330,4.341
2022-11-05 19:13:27.735,32960,22456,33349,30828,34234,22132,15546,33657,1083,98,12,271992,225162,4.34
2022-11-05 19:13:42.135,32640,22608,32871,30755,34266,21584,15455,32901,1063,112,9,268468,223080,4.34
2022-11-05 19:13:56.535,32393,22655,33412,30954,34014,21623,15367,33184,1046,95,8,268834,223602,4.34
2022-11-05 19:14:10.935,33293,23061,33786,31329,34543,22687,15839,34003,1112,87,3,274780,228541,4.34
2022-11-05 19:14:25.335,32827,22488,33488,30845,33752,21971,15453,33260,1128,123,8,268091,224084,4.34
2022-11-05 19:14:39.735,32872,23097,33669,31483,34078,22679,16334,33442,1257,134,9,268861,227654,4.339
2022-11-05 19:14:54.135,34399,24451,35392,32604,34679,23336,16989,35365,1535,162,15,273211,237215,4.338
2022-11-05 19:15:08.535,34583,25108,35321,32936,34626,24505,17624,35337,1791,206,6,271069,240040,4.337
2022-11-05 19:15:22.935,34960,25389,35854,33503,34826,24729,17958,35974,2151,307,14,267597,243193,4.336
2022-11-05 19:15:37.335,36033,26816,36999,34611,35696,26147,19047,37219,2513,325,19,271023,252568,4.336
2022-11-05 19:15:51.735,36547,27161,36927,35037,35860,26739,19658,37713,3017,406,25,267535,255642,4.334
2022-11-05 19:16:06.135,37022,28167,37983,35545,35944,27498,20621,38464,3470,555,33,266422,261244,4.334
2022-11-05 19:16:20.535,37873,29504,38429,36809,36475,28157,21615,39419,4151,680,62,267370,268281,4.333
2022-11-05 19:16:34.935,38950,30362,39038,37435,36747,29123,22134,39900,4675,827,61,268354,273689,4.332
2022-11-05 19:16:49.335,39422,31388,40448,38533,37794,30664,23523,41329,5506,960,85,271285,283101,4.331
2022-11-05 19:17:03.735,40060,32514,41079,39553,38733,31430,24699,42109,6242,1169,102,272658,290177,4.33
2022-11-05 19:17:18.135,40007,31749,40652,38797,37535,30782,24253,41191,6123,1161,95,268050,284966,4.33
2022-11-05 19:17:32.535,40572,32180,41202,39535,38628,32260,24497,41854,6324,1211,102,270279,290728,4.33
2022-11-05 19:17:46.935,40175,32552,41550,39497,38172,31922,24580,41752,6377,1189,96,272621,290200,4.33
2022-11-05 19:18:01.335,39935,32380,41453,39639,38144,32089,24835,41626,6488,1264,94,268723,290101,4.33
2022-11-05 19:18:15.735,40899,33426,42419,40311,38645,32425,25435,42598,6957,1407,129,271397,296158,4.329
2022-11-05 19:18:30.135,41710,34005,43212,40945,39434,33586,26511,43163,7979,1706,169,271885,302566,4.328
2022-11-05 19:18:44.535,42454,34701,43185,41317,38955,33799,27090,43554,8793,1954,204,268878,305055,4.328
2022-11-05 19:18:58.935,42541,35324,43406,41548,39413,35197,28012,44160,9809,2241,217,268040,309601,4.327
2022-11-05 19:19:13.335,43825,36979,44986,43602,40961,37444,29691,45906,11045,2777,313,273653,323394,4.325
2022-11-05 19:19:27.735,43576,36504,44344,42754,40127,37029,29485,45290,11802,2966,352,268943,319109,4.325
2022-11-05 19:19:42.135,44077,37425,44865,43550,40599,37515,30410,45885,13013,3393,458,265632,324326,4.324
2022-11-05 19:19:56.535,45769,39112,46178,44712,41374,39055,32036,47033,14476,3936,525,270761,335269,4.323
2022-11-05 19:20:10.935,45560,39252,46055,45149,41754,39603,32479,47306,15374,4393,596,267665,337158,4.322
2022-11-05 19:20:25.335,46326,40208,46757,45237,42386,40116,33390,47650,16692,4948,713,266389,342070,4.321
2022-11-05 19:20:39.735,47086,41099,47309,46179,43137,41137,34333,48289,18045,5590,837,268048,348569,4.32
2022-11-05 19:20:54.135,47526,41641,47573,46946,43317,41648,34790,48716,18451,5787,843,270280,352157,4.32
2022-11-05 19:21:08.535,46779,40963,47502,46364,42948,41168,34721,47920,18485,5909,902,266558,348365,4.32
2022-11-05 19:21:22.935,47104,42053,48560,47282,43486,42134,35585,49035,19184,6110,871,269931,355239,4.32
2022-11-05 19:21:37.335,47536,42418,48869,47557,43975,42559,36360,49327,20085,6469,913,271039,358601,4.319
2022-11-05 19:21:51.735,48102,42948,48643,47896,43720,43153,36101,49301,20960,6934,1060,268017,359864,4.319
2022-11-05 19:22:06.135,48312,43110,48714,47900,44048,44144,36873,49636,22111,7630,1189,265861,362737,4.317
2022-11-05 19:22:20.535,49410,44483,50102,48930,45252,45779,38598,50641,23888,8551,1498,270155,373195,4.317
2022-11-05 19:22:34.935,49431,45042,50695,49711,45774,46100,39179,51051,24939,9183,1629,271407,376983,4.315
2022-11-05 19:22:49.335,50239,45575,50902,49817,46202,46651,39997,51412,26442,9957,1788,269117,380795,4.315
2022-11-05 19:23:03.735,50023,45750,50571,49916,45801,46960,40350,51504,27341,10657,1936,266751,380875,4.314
2022-11-05 19:23:18.135,51463,46808,51617,51087,46657,48256,41433,52444,28952,11630,2242,268119,389765,4.313
2022-11-05 19:23:32.535,52384,48091,52444,52166,47493,49349,42936,53219,30352,12417,2446,273422,398082,4.312
2022-11-05 19:23:46.935,50520,46376,50517,50406,45970,48038,41712,51493,30387,12935,2736,261770,385032,4.311
2022-11-05 19:24:01.335,53299,49396,53486,53166,48289,49642,44003,54313,32909,14183,2944,272528,405594,4.311
2022-11-05 19:24:15.735,53110,49344,53561,53251,48929,50223,44754,54088,33219,14546,3023,271426,407260,4.31
2022-11-05 19:24:30.135,53312,49377,53471,53019,49021,50747,44894,54309,33460,14717,3210,270069,408150,4.31
2022-11-05 19:24:44.535,53912,50132,54638,53930,49573,51519,45701,55123,34225,15161,3348,274410,414528,4.309
2022-11-05 19:24:58.935,53205,49921,53440,53031,48685,50815,44685,54413,34141,15223,3316,267982,408195,4.309
2022-11-05 19:25:13.335,53018,49207,52724,52629,48529,51425,44971,53494,34660,16000,3611,266129,405997,4.309
2022-11-05 19:25:27.735,54410,50445,54235,53833,50087,52155,46488,54758,36526,17053,3860,268901,416411,4.307
2022-11-05 19:25:42.135,54919,51584,54665,54798,50795,53261,47165,55670,37685,17928,4246,272213,422857,4.307
2022-11-05 19:25:56.535,54656,51103,54182,54542,50412,52978,47211,55081,38463,18731,4582,268480,420165,4.306
2022-11-05 19:26:10.935,55039,51346,54622,55101,51012,53628,47973,55186,39338,19535,4788,268721,423907,4.305
2022-11-05 19:26:25.335,55325,52612,55522,55884,51955,54574,49117,56268,40482,20572,5268,270589,431257,4.305
2022-11-05 19:26:39.735,56233,52931,55764,56239,52162,54983,49755,56643,41617,21476,5608,269717,434710,4.302
2022-11-05 19:26:54.135,55338,52737,55640,55899,52581,54899,49586,56250,42124,22093,5828,268532,432930,4.302
2022-11-05 19:27:08.535,56122,53692,56223,56417,52812,55768,50785,56642,43105,23178,6352,269620,438461,4.301
2022-11-05 19:27:22.935,56280,53917,55983,56504,53053,55614,50808,56899,43905,23892,6470,266994,439058,4.3
2022-11-05 19:27:37.335,57965,55270,57134,57930,54706,57150,52109,58153,45287,25184,7175,271914,450417,4.299
2022-11-05 19:27:51.735,57082,54769,56828,57406,53735,56543,51807,57891,44879,24809,7210,272356,446061,4.299
2022-11-05 19:28:06.135,56278,54375,56000,56701,53121,56342,51510,57124,44464,24686,7034,266663,441451,4.299
2022-11-05 19:28:20.535,57222,54883,56846,57667,54493,57088,52240,57821,45339,25169,7300,268964,448260,4.3
2022-11-05 19:28:34.935,56912,54967,57155,57437,54196,56950,52441,57947,45674,25688,7441,268892,448005,4.299
2022-11-05 19:28:49.335,57110,54615,56183,57113,53453,56613,51989,57499,45739,26129,7430,265648,444575,4.298
2022-11-05 19:29:03.735,57998,55678,57096,57985,54709,57558,53197,58319,46658,26820,8001,269375,452540,4.297
2022-11-05 19:29:18.135,59028,57203,58675,59435,56183,59879,55178,60004,48293,28181,8607,275209,465585,4.296
2022-11-05 19:29:32.535,58420,56300,57625,58582,55147,58110,54292,58879,48002,28406,8948,269884,457355,4.295
2022-11-05 19:29:46.935,57900,56019,56912,58074,55168,58306,53773,58275,48091,29001,9138,267774,454427,4.295
2022-11-05 19:30:01.335,60568,58617,59256,60936,57590,61095,56389,60844,50733,30842,9847,276188,475295,4.294
2022-11-05 19:30:15.735,58807,56712,57775,59622,56809,59474,55367,59381,49872,30506,9929,267975,463947,4.293
2022-11-05 19:30:30.135,59789,58098,58747,60545,57821,60513,56569,60074,51001,31744,10503,271424,472156,4.292
2022-11-05 19:30:44.535,59751,58427,59299,61183,58369,61375,57230,60491,51871,32705,10873,273103,476125,4.291
2022-11-05 19:30:58.935,59875,58427,58922,61139,58118,61693,57162,60345,51682,32719,11135,270132,475681,4.29
2022-11-05 19:31:13.335,7384,7185,7385,7604,7270,7503,7033,7405,6353,4075,1370,33305,58769,4.289
2022-11-05 19:31:27.735,59871,58850,59163,61159,58409,60881,57661,60225,52196,33340,11240,273590,476219,4.29
2022-11-05 19:31:42.135,59998,58367,58493,60813,57917,61401,57058,60068,51900,33256,11237,271532,474115,4.29
2022-11-05 19:31:56.535,58699,58110,58292,60383,58117,60956,56816,59641,51779,33293,11427,268954,471014,4.29
2022-11-05 19:32:10.935,59633,58323,58801,61134,58643,61790,57408,60251,52259,33724,11656,269612,475983,4.288
2022-11-05 19:32:25.335,46862,45593,45532,47519,45315,47771,44818,46729,40824,26466,9224,210100,370139,4.288
2022-11-05 19:32:39.735,60617,59448,59407,62198,59863,62347,59075,61179,53469,34968,12283,273508,484134,4.287
2022-11-05 19:32:54.135,60266,59529,59340,62353,59565,62292,58776,61056,53749,35382,12734,272823,483177,4.286
2022-11-05 19:33:08.535,60216,59335,58945,61982,59653,62545,58421,60897,53507,35428,12635,269941,481994,4.285
2022-11-05 19:33:22.935,59721,59189,58664,62165,59797,62438,58786,60749,53791,35868,13088,270680,481509,4.284
2022-11-05 19:33:37.335,60101,59528,58958,62245,60719,63106,59098,60902,54204,36386,13416,271159,484657,4.284
2022-11-05 19:33:51.735,60324,59547,58935,62593,60212,63434,59757,60998,54557,36980,13533,270292,485800,4.282
2022-11-05 19:34:06.135,59138,58975,58210,61893,59964,61868,59219,60167,53940,36510,13560,268077,479434,4.281
2022-11-05 19:34:20.535,61370,61079,59826,64050,61790,64404,61159,62105,55795,37888,14309,275823,495783,4.281
2022-11-05 19:34:34.935,58622,58698,57511,61196,59791,62763,58857,59572,53741,36715,13669,266219,477010,4.28
2022-11-05 19:34:49.335,60067,60289,58938,62967,61333,63366,60677,61154,55193,37663,14177,273547,488791,4.279
2022-11-05 19:35:03.735,60369,59952,58949,63208,61701,63684,60443,61064,55301,38060,14335,271907,489370,4.279
2022-11-05 19:35:18.135,60373,59919,58586,63359,61696,63969,60591,61110,55154,37960,14237,271783,489603,4.279
2022-11-05 19:35:32.535,60700,60653,59361,63523,62097,64356,61093,61629,55668,38348,14551,273087,493412,4.278
2022-11-05 19:35:46.935,60462,60128,58673,63159,61603,63659,60867,61180,55217,38126,14375,272055,489731,4.279
2022-11-05 19:36:01.335,59946,59766,58258,62971,61235,63846,60666,60739,54887,37993,14533,269753,487427,4.278
2022-11-05 19:36:15.735,59750,59712,58163,63258,61459,64066,61050,60849,54977,38088,14616,269733,488307,4.277
2022-11-05 19:36:30.135,59971,60488,58429,63596,62125,64696,61498,61302,55546,38458,14786,272658,492105,4.276
2022-11-05 19:36:44.535,59649,59558,57718,63278,61993,63843,61282,60700,55155,38141,14577,269241,488021,4.275
2022-11-05 19:36:58.935,59937,59955,58080,63549,62136,64442,61807,60791,55408,38378,14872,270976,490697,4.274
2022-11-05 19:37:13.335,60673,60675,58322,64353,63118,65546,62594,61627,56126,38989,15056,273129,496908,4.273
2022-11-05 19:37:27.735,59767,59874,57895,63524,62497,64885,62099,60827,55496,38510,14847,273223,491368,4.273
2022-11-05 19:37:42.135,59041,60007,57586,63619,62601,64947,62372,60690,55488,38368,14561,271293,490863,4.271
2022-11-05 19:37:56.535,59601,60374,57422,64419,63030,65973,62701,60938,55803,38538,14885,273893,494458,4.271
2022-11-05 19:38:10.935,59023,59710,56983,63737,63061,66038,62710,60119,55371,38186,14588,272586,491381,4.269
2022-11-05 19:38:25.335,58334,59227,56059,63334,62221,64733,62049,59699,54919,37720,14347,267508,485656,4.269
2022-11-05 19:38:39.735,14910,14937,14187,15906,15843,16378,15602,15035,13837,9608,3628,67866,122798,4.269
2022-11-05 19:38:54.135,58267,59309,55927,62918,62472,65015,62271,60248,54888,37863,14504,268991,486427,4.269
2022-11-05 19:39:08.535,58525,59367,56267,63172,62468,64246,62122,59912,54964,37951,14377,268976,486079,4.269
2022-11-05 19:39:22.935,59200,59881,57301,64323,62944,65798,63065,60796,55757,38385,14770,271626,493308,4.269
2022-11-05 19:39:37.335,59028,59862,56946,64233,62753,65665,63234,60191,55673,38234,14528,272609,491912,4.269
2022-11-05 19:39:51.735,57187,57763,54779,61768,60901,63518,60861,58365,53560,36588,13719,263676,475142,4.268
2022-11-05 19:40:06.135,56857,57685,54704,62199,61241,63334,61210,58346,53581,36827,13841,264408,475576,4.267
2022-11-05 19:40:20.535,56850,57739,54495,62361,61677,64667,61535,58351,53545,36473,13642,265951,477675,4.266
2022-11-05 19:40:34.935,57345,58487,54874,62961,62596,64729,62281,59018,54299,36786,13618,267920,482291,4.265
2022-11-05 19:40:49.335,57029,58054,54113,63142,61785,64399,62403,58507,53837,36372,13271,267663,479432,4.264
2022-11-05 19:41:03.735,56454,58103,54113,62786,62079,64673,62442,58314,53707,36090,13171,269018,478964,4.264
2022-11-05 19:41:18.135,55637,57096,53063,62087,61354,64015,61853,57615,52854,35270,12743,265670,472720,4.263
2022-11-05 19:41:32.535,56709,57898,53761,62848,62929,65163,62962,58110,53556,35508,12547,268794,480380,4.262
2022-11-05 19:41:46.935,54928,56405,52210,61406,61015,64055,61595,56488,52034,34363,12280,262934,468102,4.261
2022-11-05 19:42:01.335,55546,57471,52812,62723,62808,65922,63115,57646,53153,34637,11933,271261,478043,4.26
2022-11-05 19:42:15.735,56607,57927,53026,63448,63401,65953,64191,57889,53404,34706,12042,273068,482442,4.258
2022-11-05 19:42:30.135,55664,57205,52301,62880,62830,65664,63461,57305,52791,34131,11843,268719,477310,4.258
2022-11-05 19:42:44.535,55690,57239,52291,62879,62815,65705,63410,57394,52854,34137,11882,269391,477423,4.259
2022-11-05 19:42:58.935,55353,56791,51692,61910,61940,64662,62755,56696,52069,33808,11681,267645,471799,4.259
2022-11-05 19:43:13.335,54448,56449,51559,61578,61577,64392,62279,56701,52098,33593,11565,265935,468983,4.259
2022-11-05 19:43:27.735,54939,56148,51121,61716,61903,64790,62533,56603,51848,33092,11238,268134,469753,4.259
2022-11-05 19:43:42.135,55347,57316,51556,62919,62884,65656,63853,57168,52488,33389,11174,273173,476699,4.256
