VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-11-03 12:17:46.935,45969,45906,18786,17447,27832,26983,45182,32219,301,78,10,1061686
2022-11-03 12:18:50.535,169637,160775,42879,46852,68178,89362,168222,112908,316,73,14,1050998
2022-11-03 12:19:54.135,395802,379996,192127,222594,272888,312863,432240,349652,11235,1184,90,1063228
2022-11-03 12:20:57.735,606665,606904,462244,511726,557346,560517,647041,595219,363063,150338,31215,1055566
2022-11-03 12:22:01.335,731712,719355,644327,672853,704220,681170,731846,701292,650618,432442,156978,1056402
2022-11-03 12:23:04.935,793509,765817,720488,743975,763707,727711,770219,748239,731576,566476,259760,1066483
2022-11-03 12:24:08.535,806865,778856,754940,780822,793949,750283,790230,772224,757094,612358,302528,1077858
2022-11-03 12:25:12.135,727186,707345,739128,776064,766084,732590,759739,748891,715367,532664,231022,1067333
2022-11-03 12:26:15.735,565986,520913,629418,718984,693945,658539,622814,630973,472555,222599,51774,1068405
2022-11-03 12:27:19.335,365060,293324,402413,563473,583679,502191,364424,383355,83528,16634,1726,1061628
2022-11-03 12:28:22.935,214538,145713,225373,388174,421345,340861,178657,188782,31058,16708,4884,1069114
2022-11-03 12:29:26.535,127097,82177,129831,244158,248954,214851,93819,98834,34925,24859,10077,1068663
2022-11-03 12:30:30.135,81918,58210,82577,148167,148353,130722,61034,63745,36627,28429,13086,1070657
2022-11-03 12:31:33.735,58902,47441,61103,91065,97618,81149,49658,50346,36195,27624,12276,1049718
2022-11-03 12:32:37.335,44520,37758,51120,63843,71223,59332,41140,42516,29372,16507,4947,1057893
2022-11-03 12:33:40.935,76,29,209,52,103,47,14,30,0,0,0,0
2022-11-03 12:34:44.535,22545,16069,30116,34445,42448,36134,17891,18625,676,119,14,1060795
2022-11-03 12:35:48.135,17767,12526,25394,24765,32992,29817,12570,13412,270,69,7,1049498
2022-11-03 12:36:51.735,16168,12150,24396,21155,28632,26290,11511,11845,313,82,14,1065829
2022-11-03 12:37:55.335,16122,12823,24004,18366,25833,25640,11700,11819,313,79,8,1064684
2022-11-03 12:38:58.935,16538,13385,24827,17996,26163,25000,12726,12802,293,65,6,1082074
2022-11-03 12:40:02.535,17175,14153,24951,18083,26581,25714,13607,13765,306,77,13,1071255
2022-11-03 12:41:06.135,17179,14090,24931,17980,26646,26576,14362,14547,284,73,13,1068786
2022-11-03 12:42:09.735,18288,14783,24894,19088,28264,26894,14808,15206,293,66,8,1076735
2022-11-03 12:43:13.335,22253,17693,25112,20423,29967,27612,16566,16236,308,67,11,1063640
2022-11-03 12:44:16.935,50107,45341,27341,23943,34874,37059,45354,27230,295,70,9,1065990
2022-11-03 12:45:20.535,129497,125304,52734,56626,68883,90800,137279,101606,444,83,9,1060110
2022-11-03 12:46:24.135,60,23,211,54,148,61,24,32,0,0,0,0
2022-11-03 12:47:27.735,265465,252632,236620,240344,259087,248957,255309,247667,222777,158873,65500,1058626
2022-11-03 12:48:31.335,276177,260299,254767,261007,280488,261291,259619,256064,241516,197312,99981,1052271
2022-11-03 12:49:34.935,281195,264586,262567,270993,287884,265670,264342,261431,247722,207962,110134,1060235
2022-11-03 12:50:38.535,261378,250313,263225,273115,282697,265708,261260,259941,241976,192507,93188,1066967
VARIABLE: XBH6.XCED.041.440:PRESSURE

Timestamp (UTC_TIME),Value
2022-11-03 11:21:46.935,1.1010000705718994
2022-11-03 11:22:50.535,1.1010000705718994
2022-11-03 11:23:54.135,1.1115000247955322
2022-11-03 11:24:57.735,1.1220000982284546
2022-11-03 11:26:01.335,1.133500099182129
2022-11-03 11:27:04.935,1.1450001001358032
2022-11-03 11:28:08.535,1.1565001010894775
2022-11-03 11:29:12.135,1.1675000190734863
2022-11-03 11:30:15.735,1.1795001029968262
2022-11-03 11:31:19.335,1.190500020980835
2022-11-03 11:32:22.935,1.2015000581741333
2022-11-03 11:33:26.535,1.2130000591278076
2022-11-03 11:34:30.135,1.2235000133514404
2022-11-03 11:35:33.735,1.2350000143051147
2022-11-03 11:36:37.335,1.246000051498413
2022-11-03 11:37:40.935,1.258500099182129
2022-11-03 11:38:44.535,1.2695000171661377
2022-11-03 11:39:48.135,1.2815001010894775
2022-11-03 11:40:51.735,1.2930001020431519
2022-11-03 11:41:55.335,1.3035000562667847
2022-11-03 11:42:58.935,1.315000057220459
2022-11-03 11:44:02.535,1.3260000944137573
2022-11-03 11:45:06.135,1.3375000953674316
2022-11-03 11:46:09.735,1.3485000133514404
2022-11-03 11:46:48.135,1.3560000658035278
2022-11-03 11:47:26.535,1.3615000247955322
2022-11-03 11:48:04.935,1.3685001134872437
2022-11-03 11:48:43.335,1.3760000467300415
2022-11-03 11:49:21.735,1.3820000886917114
2022-11-03 11:50:00.135,1.3900001049041748
2022-11-03 11:50:38.535,1.3965001106262207
