VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-11-01 23:40:20.535,10226,10863,13192,9191,18708,17938,13585,14729,302,74,12,1067820
2022-11-01 23:40:34.935,10205,10653,12070,9180,18507,18178,13378,14774,313,87,16,1033898
2022-11-01 23:40:49.335,10512,10422,12507,8865,18798,18238,13649,14771,352,97,15,1050823
2022-11-01 23:41:03.735,10419,10999,12598,9438,18763,19097,14249,14936,346,76,10,1074128
2022-11-01 23:41:18.135,10443,11015,13046,9484,19647,18577,13725,14887,354,83,11,1055280
2022-11-01 23:41:32.535,10275,10739,13150,9696,19617,18706,13363,15365,341,95,18,1069115
2022-11-01 23:41:46.935,10282,10870,12977,9632,19222,19267,14041,15174,330,93,12,1083052
2022-11-01 23:42:01.335,10565,11244,12012,9185,18722,18145,13434,14901,336,64,9,1049158
2022-11-01 23:42:15.735,10325,10694,13564,9449,19284,19221,13589,14816,324,92,10,1070442
2022-11-01 23:42:30.135,10391,11298,12527,9178,18860,18767,14100,14761,339,85,11,1076732
2022-11-01 23:42:44.535,10591,10717,12083,9440,18927,18538,13364,14637,319,85,14,1039219
2022-11-01 23:42:58.935,10181,10539,12344,9293,19394,18200,13455,14714,321,82,7,1062876
2022-11-01 23:43:13.335,10198,10680,12172,9375,19814,18975,13259,14684,305,73,8,1055858
2022-11-01 23:43:27.735,10762,11082,12047,9402,19433,19024,13520,15248,327,82,7,1050484
2022-11-01 23:43:42.135,10294,10903,12162,9109,18354,17460,13314,14420,321,74,9,1060501
2022-11-01 23:43:56.535,10465,10642,13005,9776,19343,19622,13877,14772,333,79,10,1066948
2022-11-01 23:44:10.935,10165,10672,12621,9598,19358,17699,12865,14379,307,81,15,1046049
2022-11-01 23:44:25.335,9941,10423,12192,9096,18550,17238,13242,14827,303,81,10,1056605
2022-11-01 23:44:39.735,10442,10429,12182,9572,19743,18558,13715,14985,334,88,7,1058569
2022-11-01 23:44:54.135,10338,10592,12005,9277,19410,18885,13622,15253,329,89,10,1051383
2022-11-01 23:45:08.535,10653,11092,11964,9350,18999,18312,13731,14467,335,87,11,1065116
2022-11-01 23:45:22.935,10696,10615,12185,9549,19313,18352,13669,14650,331,95,12,1080925
2022-11-01 23:45:37.335,9878,10436,11935,9249,18986,19001,13580,14792,299,75,16,1042028
2022-11-01 23:45:51.735,10595,10935,12069,9306,18314,18475,13211,14685,304,85,10,1055273
2022-11-01 23:46:06.135,10630,10621,12296,9585,18381,17832,13832,15421,310,75,11,1072013
2022-11-01 23:46:20.535,10460,10813,11816,9211,19002,17937,13472,14394,358,92,13,1037949
2022-11-01 23:46:34.935,9892,10883,12231,8959,18451,18639,13457,14960,327,76,9,1057174
2022-11-01 23:46:49.335,10337,11526,13188,9723,19106,19337,14159,15652,364,81,12,1081991
2022-11-01 23:47:03.735,10171,10552,12143,9223,18530,18497,13433,14396,319,75,6,1048984
2022-11-01 23:47:18.135,10185,10676,12464,9239,19008,19217,13347,15197,342,95,10,1053771
2022-11-01 23:47:32.535,10406,10730,12052,9398,18597,18554,13659,14662,330,85,13,1062744
2022-11-01 23:47:46.935,9926,10680,12198,9097,18109,18070,13194,14375,309,81,15,1047023
2022-11-01 23:48:01.335,10704,10597,12992,9262,18986,19002,13592,14591,314,73,10,1058879
2022-11-01 23:48:15.735,10373,11116,12251,9223,18777,18442,13524,14830,347,84,11,1066859
2022-11-01 23:48:30.135,10558,10912,12671,9193,18559,17696,13468,14214,321,80,17,1047588
2022-11-01 23:48:44.535,10367,10881,12439,9451,18777,19246,13235,14823,360,97,16,1067265
2022-11-01 23:48:58.935,10422,10482,12280,9551,18257,18299,13515,15067,323,92,7,1060531
2022-11-01 23:49:13.335,10654,10724,12201,9322,18506,18122,13953,14618,311,77,15,1061257
2022-11-01 23:49:27.735,10083,10483,12460,9300,18401,17791,13240,14228,309,68,12,1056478
2022-11-01 23:49:42.135,10144,10960,12595,9328,18623,18138,14105,14353,319,73,10,1072248
2022-11-01 23:49:56.535,10354,10545,11781,9310,19401,18975,13746,14438,347,85,9,1051078
2022-11-01 23:50:10.935,10794,10712,12249,9680,19486,18498,13875,14789,324,91,14,1064751
2022-11-01 23:50:25.335,10612,10702,12630,9431,19150,18830,13480,15280,312,78,8,1078134
2022-11-01 23:50:39.735,10408,10127,12002,9403,18856,18323,13675,14212,337,89,13,1055568
2022-11-01 23:50:54.135,10396,10687,12075,9305,18718,19263,13662,14534,317,82,14,1069280
2022-11-01 23:51:08.535,10326,10753,12806,9176,18492,18931,13295,14866,360,96,18,1069992
2022-11-01 23:51:22.935,10709,10569,12326,9233,18131,18870,13258,14786,345,85,8,1042200
2022-11-01 23:51:37.335,10787,10980,12389,9318,18805,19302,14247,15067,355,86,14,1069733
2022-11-01 23:51:51.735,10503,11000,12665,9390,18262,17887,14128,15009,312,60,7,1082374
2022-11-01 23:52:06.135,9881,10774,12263,9285,18776,18943,13457,14301,347,99,17,1059405
2022-11-01 23:52:20.535,9988,10781,12509,9734,19515,18795,13556,14553,356,96,13,1074966
2022-11-01 23:52:34.935,10108,10830,12666,9479,18296,17852,13803,15055,316,90,15,1073358
2022-11-01 23:52:49.335,9901,10576,11930,9200,18443,17368,13594,14607,301,74,8,1036476
2022-11-01 23:53:03.735,10736,10992,13224,9378,18877,18447,13958,15519,369,96,11,1067548
2022-11-01 23:53:18.135,10853,11339,12929,9726,19669,19610,13584,14832,363,102,15,1070208
2022-11-01 23:53:32.535,10273,11042,12587,9465,19004,17910,13527,15353,329,86,10,1062480
2022-11-01 23:53:46.935,10410,10934,12656,9358,18463,18893,14056,14898,288,79,8,1075247
2022-11-01 23:54:01.335,10735,10884,13034,9470,19531,18525,14069,15237,359,97,14,1068841
2022-11-01 23:54:15.735,9965,10189,12692,9145,18306,17829,12970,14154,327,67,10,1041977
2022-11-01 23:54:30.135,10767,10924,12536,9366,19604,18904,13714,15006,365,112,16,1065238
2022-11-01 23:54:44.535,10587,11482,12760,9540,18666,17907,13758,15135,313,72,9,1080960
2022-11-01 23:54:58.935,10332,10712,12464,9257,18822,18408,13605,14544,346,92,15,1050633
2022-11-01 23:55:13.335,10133,10628,12324,9530,18943,18015,13634,14605,331,74,16,1076363
2022-11-01 23:55:27.735,10477,10769,12831,9479,18725,18786,13841,14910,349,90,13,1067485
2022-11-01 23:55:42.135,10062,10636,12462,9553,19706,17710,13470,14220,325,73,12,1054072
2022-11-01 23:55:56.535,10241,10702,12973,9354,18327,18303,13575,14682,323,79,10,1065126
2022-11-01 23:56:10.935,10709,10397,12631,9238,18124,18203,13580,14832,307,88,9,1075371
2022-11-01 23:56:25.335,10515,10662,12016,8970,18507,18441,13238,14378,307,76,13,1052047
2022-11-01 23:56:39.735,10485,10801,12793,9324,18560,18499,13678,15279,331,79,11,1072425
2022-11-01 23:56:54.135,10098,10645,12626,9265,18412,18507,13275,14398,321,97,11,1086503
2022-11-01 23:57:08.535,1644,2047,2406,1542,3592,3149,2436,2681,51,14,1,178824
2022-11-01 23:57:22.935,10679,10993,12542,9664,18770,18052,13594,15062,352,91,15,1077134
2022-11-01 23:57:37.335,10446,10592,13016,9301,18689,18211,13990,14894,309,77,5,1075602
2022-11-01 23:57:51.735,9993,10091,12166,8996,18692,17885,13339,14233,306,62,8,1036278
2022-11-01 23:58:06.135,10688,10747,12822,9641,19387,20226,13742,14810,347,85,11,1072979
2022-11-01 23:58:20.535,10360,10484,12400,9350,18801,17558,13846,14572,322,94,12,1068678
2022-11-01 23:58:34.935,10888,10443,12102,8645,17801,18080,13568,14542,337,97,11,1042264
2022-11-01 23:58:49.335,10544,10572,12751,9565,19485,17325,13726,14691,343,91,14,1062153
2022-11-01 23:59:03.735,10968,11160,13547,9738,20232,19279,14098,15164,333,91,13,1077677
2022-11-01 23:59:18.135,10009,10545,12582,9100,18680,18926,13572,13910,318,80,11,1046832
2022-11-01 23:59:32.535,10543,11001,12659,9244,18392,18277,13980,15010,312,70,16,1082368
2022-11-01 23:59:46.935,11049,10824,12747,9782,19755,19166,14245,15612,347,86,16,1085806
2022-11-02 00:00:01.335,10054,10783,12880,9300,18682,17900,13473,14851,332,74,12,1050470
