VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-10-26 10:26:39.735,10,28,113,26,93,5,4,10,0,0,0,0
2022-10-26 10:26:54.135,17,28,118,32,97,8,8,5,0,0,0,0
2022-10-26 10:27:08.535,13,51,98,24,127,5,11,4,0,0,0,0
2022-10-26 10:27:22.935,15,29,122,23,70,4,2,2,0,0,0,0
2022-10-26 10:27:37.335,13,32,130,33,91,4,9,5,0,0,0,0
2022-10-26 10:27:51.735,10,28,112,21,116,3,1,7,0,0,0,0
2022-10-26 10:28:06.135,11,37,120,37,116,4,6,5,0,0,0,0
2022-10-26 10:28:20.535,8,43,145,26,100,6,8,8,0,0,0,0
2022-10-26 10:28:34.935,8,41,121,23,123,5,9,10,0,0,0,0
2022-10-26 10:28:49.335,16,33,109,28,103,3,8,1,0,0,0,0
2022-10-26 10:29:03.735,10,36,129,23,103,3,7,2,0,0,0,0
2022-10-26 10:29:18.135,16,30,112,24,103,2,7,4,0,0,0,0
2022-10-26 10:29:32.535,19,37,101,31,106,7,4,6,0,0,0,0
2022-10-26 10:29:46.935,13,39,108,25,101,6,2,8,0,0,0,0
2022-10-26 10:30:01.335,13,38,116,27,90,5,7,6,0,0,0,0
2022-10-26 10:30:15.735,17,36,91,26,88,5,4,6,0,0,0,0
2022-10-26 10:30:30.135,12,47,114,37,114,6,4,6,0,0,0,0
2022-10-26 10:30:44.535,21,45,114,30,105,10,5,5,0,0,0,0
2022-10-26 10:30:58.935,11,43,108,26,89,6,4,2,0,0,0,0
2022-10-26 10:31:13.335,9,44,149,25,86,6,8,3,0,0,0,0
2022-10-26 10:31:27.735,5,41,115,13,108,3,8,7,0,0,0,0
2022-10-26 10:31:42.135,9,27,139,35,117,2,7,6,0,0,0,0
2022-10-26 10:31:56.535,17,37,117,37,112,4,7,8,0,0,0,0
2022-10-26 10:32:10.935,13,49,119,26,95,3,7,5,0,0,0,0
2022-10-26 10:32:25.335,9,40,106,28,115,6,4,4,0,0,0,0
2022-10-26 10:32:39.735,9,41,123,31,114,4,3,2,0,0,0,0
2022-10-26 10:32:54.135,8,35,125,41,131,3,7,4,0,0,0,0
2022-10-26 10:33:08.535,44,75,154,58,135,19,23,23,0,0,0,2
2022-10-26 10:33:22.935,26,70,155,54,156,16,14,23,0,0,0,1
2022-10-26 10:33:37.335,45,60,140,55,139,15,19,26,0,0,0,1
2022-10-26 10:33:51.735,8,33,123,39,100,6,7,1,0,0,0,0
2022-10-26 10:34:06.135,37,54,147,76,167,23,21,28,0,0,0,2
2022-10-26 10:34:20.535,33,73,176,38,133,18,25,18,0,0,0,1
2022-10-26 10:34:34.935,28,61,141,68,165,12,28,23,0,0,0,0
2022-10-26 10:34:49.335,35,61,145,58,168,16,15,20,0,0,0,2
2022-10-26 10:35:03.735,44,55,137,55,147,25,26,24,0,0,0,0
2022-10-26 10:35:18.135,50,59,127,61,155,22,21,17,0,0,0,3
2022-10-26 10:35:32.535,50,68,141,57,132,26,22,15,0,0,0,1
2022-10-26 10:35:46.935,38,54,140,50,135,16,25,22,0,0,0,0
2022-10-26 10:36:01.335,46,88,134,58,144,23,26,22,0,0,0,3
2022-10-26 10:36:15.735,37,51,144,53,126,31,26,19,0,0,0,3
2022-10-26 10:36:30.135,34,72,150,64,141,33,27,21,0,0,0,4
2022-10-26 10:36:44.535,38,56,173,58,125,20,24,20,0,0,0,2
2022-10-26 10:36:58.935,26,76,143,50,145,17,14,24,0,0,0,2
2022-10-26 10:37:13.335,12,44,140,25,105,5,5,3,0,0,0,0
2022-10-26 10:37:27.735,6,47,103,27,109,3,5,7,0,0,0,0
2022-10-26 10:37:42.135,35,76,159,53,152,15,16,29,0,0,0,2
2022-10-26 10:37:56.535,41,62,167,53,136,25,19,24,0,0,0,2
2022-10-26 10:38:10.935,32,82,162,70,123,14,13,19,0,0,0,0
2022-10-26 10:38:25.335,40,69,161,61,138,15,29,10,0,0,0,3
2022-10-26 10:38:39.735,40,67,125,51,132,15,26,20,0,0,0,2
2022-10-26 10:38:54.135,46,58,157,57,157,15,27,23,0,0,0,0
2022-10-26 10:39:08.535,22,69,165,57,122,30,26,26,0,0,0,1
2022-10-26 10:39:22.935,44,58,162,42,165,13,13,17,0,0,0,1
2022-10-26 10:39:37.335,20,31,121,37,111,4,7,0,0,0,0,0
2022-10-26 10:39:51.735,28,75,117,72,132,14,30,14,0,0,0,0
2022-10-26 10:40:06.135,34,63,154,71,134,16,24,22,0,0,0,2
2022-10-26 10:40:20.535,34,66,148,56,136,21,16,18,0,0,0,0
2022-10-26 10:40:34.935,42,49,147,53,129,19,30,16,0,0,0,3
2022-10-26 10:40:49.335,37,71,160,64,134,23,22,29,0,0,0,2
2022-10-26 10:41:03.735,36,59,184,64,157,18,22,23,0,0,0,2
2022-10-26 10:41:18.135,34,72,128,60,159,24,31,28,0,0,0,0
2022-10-26 10:41:32.535,38,63,153,55,132,14,14,25,0,0,0,0
2022-10-26 10:41:46.935,29,62,124,66,142,18,23,23,0,0,0,2
2022-10-26 10:42:01.335,24,77,151,57,144,19,20,28,0,0,0,0
2022-10-26 10:42:15.735,40,72,151,63,131,17,18,15,0,0,0,0
2022-10-26 10:42:30.135,42,67,132,50,148,21,22,12,0,0,0,0
2022-10-26 10:42:44.535,40,68,168,58,164,18,30,24,0,0,0,1
2022-10-26 10:42:58.935,21,53,157,40,177,13,19,17,0,0,0,3
2022-10-26 10:43:13.335,42,66,117,53,147,15,20,21,0,0,0,1
2022-10-26 10:43:27.735,46,77,144,65,133,15,21,21,0,0,0,4
2022-10-26 10:43:42.135,23,70,138,64,154,17,28,21,0,0,0,1
2022-10-26 10:43:56.535,35,67,152,65,125,15,21,20,0,0,0,1
2022-10-26 10:44:10.935,32,69,156,46,120,23,24,15,0,0,0,2
2022-10-26 10:44:25.335,48,57,179,33,163,15,16,17,0,0,0,1
2022-10-26 10:44:39.735,39,80,154,44,151,20,13,20,0,0,0,1
2022-10-26 10:44:54.135,35,67,170,54,161,17,24,16,0,0,0,1
2022-10-26 10:45:08.535,38,70,172,54,127,23,26,12,0,0,0,0
2022-10-26 10:45:22.935,50,65,159,56,145,20,20,16,0,0,0,1
2022-10-26 10:45:37.335,37,79,170,62,138,18,30,26,0,0,0,0
2022-10-26 10:45:51.735,29,77,144,53,123,24,19,29,0,0,0,0
2022-10-26 10:46:06.135,32,85,137,61,163,21,25,27,0,0,0,2
2022-10-26 10:46:20.535,24,65,162,54,168,20,22,26,0,0,0,1
2022-10-26 10:46:34.935,30,63,161,55,144,25,12,29,0,0,0,2
2022-10-26 10:46:49.335,41,70,160,76,160,12,22,14,0,0,0,1
2022-10-26 10:47:03.735,39,72,157,75,190,17,24,21,0,0,0,1
2022-10-26 10:47:18.135,40,61,176,57,131,26,31,13,0,0,0,2
2022-10-26 10:47:32.535,33,68,160,58,176,27,27,22,0,0,0,0
2022-10-26 10:47:46.935,48,67,147,60,125,21,18,14,0,0,0,1
2022-10-26 10:48:01.335,42,62,158,52,166,15,15,25,0,0,0,4
2022-10-26 10:48:15.735,23,68,165,53,178,23,23,24,0,0,0,1
2022-10-26 10:48:30.135,46,71,161,57,154,16,23,27,0,0,0,5
2022-10-26 10:48:44.535,46,64,174,60,146,18,35,23,0,0,0,3
2022-10-26 10:48:58.935,47,77,153,52,132,23,20,24,0,0,0,3
2022-10-26 10:49:13.335,40,62,152,81,140,21,17,16,0,0,0,2
2022-10-26 10:49:27.735,53,75,171,66,145,22,24,24,0,0,0,2
2022-10-26 10:49:42.135,53,81,156,53,159,17,31,21,0,0,0,0
2022-10-26 10:49:56.535,45,68,118,67,178,25,26,22,0,0,0,1
2022-10-26 10:50:10.935,39,74,174,60,130,25,14,23,0,0,0,4
2022-10-26 10:50:25.335,35,62,171,41,137,20,27,20,0,0,0,2
2022-10-26 10:50:39.735,45,52,149,49,147,19,20,21,0,0,0,0
2022-10-26 10:50:54.135,45,68,161,66,127,19,17,22,0,0,0,3
2022-10-26 10:51:08.535,38,72,147,33,140,23,24,17,0,0,0,0
2022-10-26 10:51:22.935,45,66,158,73,132,17,25,11,0,0,0,2
2022-10-26 10:51:37.335,29,65,161,58,165,17,20,17,0,0,0,1
2022-10-26 10:51:51.735,36,76,145,61,125,17,28,23,0,0,0,1
2022-10-26 10:52:06.135,33,71,138,62,146,21,22,22,0,0,0,0
2022-10-26 10:52:20.535,29,72,161,55,141,23,14,26,0,0,0,0
2022-10-26 10:52:34.935,48,63,149,48,132,25,20,18,0,0,0,3
2022-10-26 10:52:49.335,26,67,183,58,163,20,15,15,0,0,0,1
2022-10-26 10:53:03.735,38,63,154,63,111,26,30,22,0,0,0,5
