VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-10-29 14:44:44.535,207782,227682,247894,233212,236056,273494,231211,233405,242181,183997,80571,1091402
2022-10-29 14:44:58.935,206913,226935,246929,232339,234609,272706,230660,232881,241209,183222,80554,1088768
2022-10-29 14:45:13.335,207237,228387,247559,233086,235983,273532,231468,233490,242231,184160,80644,1090226
2022-10-29 14:45:27.735,208728,229165,248962,233893,236782,274303,232672,234148,243267,184714,81233,1094461
2022-10-29 14:45:42.135,204840,225388,245327,230012,232356,270023,229033,230251,238959,181783,79713,1077837
2022-10-29 14:45:56.535,208346,228753,248440,233717,236603,273879,231929,233974,242634,184410,80388,1091923
2022-10-29 14:46:10.935,209873,230730,250403,235296,238175,276474,233542,235981,244842,186158,81735,1101413
2022-10-29 14:46:25.335,209875,230314,250065,235615,238049,276139,233348,235778,244616,185957,81137,1102488
2022-10-29 14:46:39.735,208964,229363,249159,234532,237349,275097,232982,234540,243707,185122,80964,1095164
2022-10-29 14:46:54.135,207329,228153,247495,233341,235578,273710,231507,233629,242134,183737,80502,1089220
2022-10-29 14:47:08.535,209025,228977,249116,234309,236757,274798,232468,234465,243399,185115,81050,1094039
2022-10-29 14:47:22.935,203786,224037,243381,229074,231438,268205,227685,229042,237919,180868,79080,1072055
2022-10-29 14:47:37.335,208029,228261,248299,232982,236181,273520,231899,233596,242245,184399,80853,1089812
2022-10-29 14:47:51.735,208389,229250,249106,234422,237224,274945,232921,234480,243322,184836,80881,1093543
2022-10-29 14:48:06.135,208512,228872,249113,233795,236682,274009,232200,234193,243199,184858,80825,1091941
2022-10-29 14:48:20.535,207652,228191,247794,233141,235687,273528,231812,233590,242352,184106,80403,1088994
2022-10-29 14:48:34.935,207696,228096,248010,233060,235377,272954,231408,233418,242320,184019,80810,1089500
2022-10-29 14:48:49.335,208555,228918,249141,234513,236537,274063,232252,234271,243157,185223,81462,1093171
2022-10-29 14:49:03.735,207416,228032,248130,233403,235388,273463,231507,233102,241894,184087,80750,1090207
2022-10-29 14:49:18.135,209364,229887,249249,235269,237484,275306,232985,234853,244009,185486,80933,1099211
2022-10-29 14:49:32.535,205841,225463,245166,231259,233219,270584,228970,230822,239941,182507,80034,1078955
2022-10-29 14:49:46.935,208032,228811,248480,233284,236086,274008,232186,234313,242968,184703,80633,1091651
2022-10-29 14:50:01.335,206709,227442,246155,231613,234327,272491,230464,232163,240911,182690,79768,1086122
2022-10-29 14:50:15.735,202128,226313,237161,223912,225933,257048,229759,231960,240762,180268,77115,1093310
2022-10-29 14:50:30.135,124212,150285,158575,168663,148019,190538,171348,176544,100296,41403,8906,1089770
2022-10-29 14:50:44.535,97831,112225,123485,144559,117672,159733,141940,143455,58201,20727,3841,1096980
2022-10-29 14:50:58.935,135289,160959,166095,177038,153321,200056,175805,183196,116518,49915,10579,1093937
